SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Timestamp1,Timestamp2,Timestamp3,X,Y,Z,X_proj,Y_proj,Position_stand,JointName_AnkleLeft,JointName_AnkleRight,JointName_ElbowLeft,JointName_ElbowRight,JointName_FootLeft,JointName_FootRight,JointName_HandLeft,JointName_HandRight,JointName_HandTipLeft,JointName_HandTipRight,JointName_Head,JointName_HipLeft,JointName_HipRight,JointName_KneeLeft,JointName_KneeRight,JointName_Neck,JointName_ShoulderLeft,JointName_ShoulderRight,JointName_SpineBase,JointName_SpineMid,JointName_SpineShoulder,JointName_ThumbLeft,JointName_ThumbRight,JointName_WristLeft,JointName_WristRight,TrackingStatus_Inferred,TrackingStatus_Tracked
215,18,2,5,1,9492,5,68766,-0.3845629,0.01598987,2.15105,192.6909,204.222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.4036693,0.3250731,2.105093,187.7949,150.0659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.4246779,0.6215925,2.048686,181.8723,94.88574,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.4213209,0.7532941,2.035048,181.9433,70.18544,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.5947937,0.5127487,2.022814,149.806,113.307,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.6879944,0.3041746,2.058377,134.9849,152.3743,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.6303666,0.09960077,2.05405,145.1996,189.0634,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
215,18,2,5,1,9492,5,68766,-0.5816473,0.04683365,2.059408,154.2904,198.5698,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.2447966,0.5318342,2.051368,214.4325,111.348,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.1275897,0.3181554,1.958612,234.4846,147.222,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.0623374,0.1675723,1.809504,245.791,172.9544,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
215,18,2,5,1,9492,5,68766,-0.04646648,0.114836,1.733546,248.6019,182.6432,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.4617632,0.01527165,2.103174,177.6109,204.2826,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.4566059,-0.3546323,2.204262,182.0938,266.2514,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.4706149,-0.6526558,2.252213,181.2686,313.9777,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.4906532,-0.7273934,2.178185,175.2111,330.3421,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.2956387,0.01608805,2.130823,207.4609,204.1816,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.2712032,-0.3812689,2.239504,213.8696,269.6142,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.1886214,-0.6460205,2.288321,228.0359,311.0871,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.162459,-0.7067591,2.224575,231.4836,324.2246,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.4200067,0.5492707,2.065208,183.3595,108.7685,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.5493332,-0.06120263,2.070266,160.6327,217.8527,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.5190947,0.07835744,2.005616,163.0502,192.5567,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.03664377,0.06292758,1.680849,250.4405,193.219,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9492,5,68766,-0.08805342,0.1152827,1.700286,239.4292,182.0667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.3858941,0.01581199,2.151234,192.468,204.2526,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.403789,0.3248004,2.104984,187.7704,150.1108,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.4223724,0.6206374,2.047572,182.2473,94.99827,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.4195518,0.7529019,2.033948,182.2232,70.18259,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.5940456,0.5135621,2.021786,149.8874,113.1106,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.6889057,0.3066216,2.057117,134.7438,151.9007,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.6312022,0.102097,2.054141,145.0531,188.6155,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
215,18,2,5,1,9493,5,68799,-0.5822105,0.05035354,2.058926,154.1639,197.9373,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.243927,0.5307233,2.051246,214.587,111.5436,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.124284,0.3213076,1.953317,235.0412,146.4647,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.03365262,0.1900681,1.804638,251.592,168.2807,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
215,18,2,5,1,9493,5,68799,-0.03361648,0.1346562,1.717347,251.2545,178.1746,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.4633823,0.01541506,2.103102,177.3231,204.2573,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.4578511,-0.3545103,2.204792,181.9033,266.2173,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.470549,-0.6531008,2.251811,181.2654,314.0701,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.4908292,-0.727522,2.178805,175.205,330.3288,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.2966526,0.0156539,2.131228,207.2953,204.257,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.270047,-0.3809988,2.239777,214.0655,269.5615,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,5,1,9493,5,68799,-0.1895042,-0.647437,2.285156,227.8505,311.4627,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
