SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Timestamp1,Timestamp2,Timestamp3,X,Y,Z,X_proj,Y_proj,Position_wheelchair,JointName_AnkleLeft,JointName_AnkleRight,JointName_ElbowLeft,JointName_ElbowRight,JointName_FootLeft,JointName_FootRight,JointName_HandLeft,JointName_HandRight,JointName_HandTipLeft,JointName_HandTipRight,JointName_Head,JointName_HipLeft,JointName_HipRight,JointName_KneeLeft,JointName_KneeRight,JointName_Neck,JointName_ShoulderLeft,JointName_ShoulderRight,JointName_SpineBase,JointName_SpineMid,JointName_SpineShoulder,JointName_ThumbLeft,JointName_ThumbRight,JointName_WristLeft,JointName_WristRight,TrackingStatus_Inferred,TrackingStatus_Tracked
217,18,8,4,1,5906,3,202931,-0.05519262,-0.2384226,2.309879,249.6656,244.8578,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.04885884,0.01822705,2.305873,250.6659,204.0558,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.04406078,0.2677302,2.288689,251.3688,163.9911,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.05884162,0.3997932,2.215282,248.6703,140.5794,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.2091579,0.1737349,2.275372,224.6774,178.9116,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.2524039,-0.04760698,2.262187,217.4636,214.6844,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.3170851,-0.2245953,2.216524,205.8336,244.2173,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
217,18,8,4,1,5906,3,202931,-0.3878165,-0.07947119,2.172549,192.7855,220.4096,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,0.116795,0.2039814,2.254994,277.4579,173.7406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,0.1613771,-0.05474639,2.232191,284.975,215.9578,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,0.08635472,-0.2130122,2.094742,273.5783,244.2986,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
217,18,8,4,1,5906,3,202931,0.06666875,-0.2475365,2.04433,270.4188,251.4338,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
217,18,8,4,1,5906,3,202931,-0.1270796,-0.235692,2.283154,237.9972,244.8699,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.1384417,-0.410808,1.972648,232.6028,283.6234,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.1133734,-0.7268296,1.973805,237.2221,342.9797,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.1132579,-0.7775086,1.873549,236.1035,360.2922,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,0.01843006,-0.2337554,2.274875,261.4144,244.6859,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,0.04877291,-0.3963244,1.975138,267.5263,280.7933,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,0.08116831,-0.7255271,2.001784,273.4162,340.8248,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,0.02580088,-0.7604455,1.90154,263.4528,354.7133,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.04519626,0.2062942,2.295156,251.2103,173.9581,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.4230813,-0.05670706,2.077697,183.5016,217.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,-0.3825182,-0.1133677,2.13375,192.4971,226.4993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
217,18,8,4,1,5906,3,202931,0.04258683,-0.2789308,1.996747,266.2766,258.2857,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5906,3,202931,0.1089149,-0.2713575,2.039,278.0681,255.8594,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
217,18,8,4,1,5907,3,202965,-0.05498961,-0.2384592,2.30986,249.6978,244.864,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
217,18,8,4,1,5907,3,202965,-0.04890433,0.01816436,2.305526,250.6575,204.0653,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
217,18,8,4,1,5907,3,202965,-0.04439566,0.2677157,2.28792,251.3127,163.9789,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5907,3,202965,-0.05868001,0.3996442,2.214433,248.6934,140.5787,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5907,3,202965,-0.2091424,0.1737647,2.274796,224.6713,178.8996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5907,3,202965,-0.2502083,-0.0468743,2.261448,217.8075,214.5679,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5907,3,202965,-0.3133976,-0.2181015,2.179048,205.5512,243.7622,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
217,18,8,4,1,5907,3,202965,-0.3919471,-0.08338466,2.15013,191.3875,221.2208,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5907,3,202965,0.1168177,0.2040008,2.254599,277.4649,173.7316,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
217,18,8,4,1,5907,3,202965,0.1613473,-0.05475147,2.232283,284.969,215.9583,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
