SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Timestamp1,Timestamp2,Timestamp3,X,Y,Z,X_proj,Y_proj,Position_stand,JointName_AnkleLeft,JointName_AnkleRight,JointName_ElbowLeft,JointName_ElbowRight,JointName_FootLeft,JointName_FootRight,JointName_HandLeft,JointName_HandRight,JointName_HandTipLeft,JointName_HandTipRight,JointName_Head,JointName_HipLeft,JointName_HipRight,JointName_KneeLeft,JointName_KneeRight,JointName_Neck,JointName_ShoulderLeft,JointName_ShoulderRight,JointName_SpineBase,JointName_SpineMid,JointName_SpineShoulder,JointName_ThumbLeft,JointName_ThumbRight,JointName_WristLeft,JointName_WristRight,TrackingStatus_Inferred,TrackingStatus_Tracked
215,18,2,6,1,9548,5,70632,-0.3947821,0.01757941,2.147831,190.8341,203.9454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.4151841,0.325112,2.105453,185.7841,150.0625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.4334233,0.6217143,2.052151,180.4256,95.05044,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.4370874,0.7538021,2.038756,179.2257,70.34331,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.6061942,0.5138412,2.029619,148.0923,113.4198,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.7010899,0.3080375,2.061491,132.8155,151.7604,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.6398499,0.1043745,2.053946,143.4778,188.2028,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
215,18,2,6,1,9548,5,70632,-0.5891046,0.0495004,2.05348,152.6388,198.0657,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.2552344,0.5394845,2.052965,212.5859,110.0357,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.1375145,0.3595367,2.01907,233.3846,141.4487,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.007550851,0.3217943,1.847721,256.9369,142.9141,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
215,18,2,6,1,9548,5,70632,0.04498205,0.2676892,1.704188,268.1422,149.2151,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.4721565,0.01741389,2.101965,175.733,203.9054,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.4632449,-0.3546294,2.205627,181.0272,266.2176,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.4718832,-0.6549555,2.252196,181.0587,314.3574,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.4897797,-0.7270442,2.176776,175.3055,330.3626,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.3053259,0.01685096,2.125801,205.6606,204.0429,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.2727908,-0.3817326,2.240148,213.621,269.6732,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.1910195,-0.6501375,2.290831,227.6819,311.6401,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.1658566,-0.703727,2.222063,230.8891,323.852,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.4293106,0.5491412,2.067454,181.7763,108.894,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.5552067,-0.05573268,2.063615,159.2597,216.9117,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,-0.5226049,0.08876064,2.002529,162.2498,190.6187,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
215,18,2,6,1,9548,5,70632,0.08890709,0.2454856,1.649488,278.2524,152.2497,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9548,5,70632,0.01694336,0.2787839,1.681122,262.145,145.9872,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
215,18,2,6,1,9549,5,70666,-0.3950772,0.01767129,2.147921,190.7862,203.9297,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
215,18,2,6,1,9549,5,70666,-0.415323,0.3251602,2.105477,185.7605,150.0546,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
215,18,2,6,1,9549,5,70666,-0.4334344,0.621728,2.05214,180.4232,95.04734,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9549,5,70666,-0.4370171,0.7538175,2.038795,179.2399,70.34308,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9549,5,70666,-0.6063031,0.5140306,2.029246,148.0521,113.368,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9549,5,70666,-0.7012406,0.3077914,2.060615,132.7348,151.7809,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
215,18,2,6,1,9549,5,70666,-0.6397513,0.1041889,2.052069,143.3899,188.219,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
215,18,2,6,1,9549,5,70666,-0.5888041,0.04864926,2.053018,152.6693,198.2166,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
