SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Timestamp1,Timestamp2,Timestamp3,X,Y,Z,X_proj,Y_proj,Position_stand,JointName_AnkleLeft,JointName_AnkleRight,JointName_ElbowLeft,JointName_ElbowRight,JointName_FootLeft,JointName_FootRight,JointName_HandLeft,JointName_HandRight,JointName_HandTipLeft,JointName_HandTipRight,JointName_Head,JointName_HipLeft,JointName_HipRight,JointName_KneeLeft,JointName_KneeRight,JointName_Neck,JointName_ShoulderLeft,JointName_ShoulderRight,JointName_SpineBase,JointName_SpineMid,JointName_SpineShoulder,JointName_ThumbLeft,JointName_ThumbRight,JointName_WristLeft,JointName_WristRight,TrackingStatus_Inferred,TrackingStatus_Tracked
216,18,7,5,1,19168,5,254299,0.0351844,-0.08653176,2.044591,264.7539,222.485,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.02172094,0.189732,1.981797,262.4636,171.8063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.006388336,0.4554618,1.906798,259.6736,118.9749,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.01984653,0.580379,1.857298,262.3827,91.64591,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,-0.158996,0.399138,1.928927,228.0918,130.7718,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,-0.2667034,0.204961,2.018141,209.8526,169.6168,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,-0.3283958,0.006229466,1.931712,195.932,205.7701,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
216,18,7,5,1,19168,5,254299,-0.3291057,0.004371915,1.891463,194.4578,206.1059,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.1847398,0.3873683,1.964228,293.0635,134.3552,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.2281486,0.1502457,1.962909,301.1462,178.8317,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.2256486,-0.06990688,1.925477,301.4852,220.2915,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
216,18,7,5,1,19168,5,254299,0.204903,-0.09966723,1.928754,297.458,225.9348,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,-0.04205855,-0.08772865,1.997645,250.7141,223.0702,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,-0.01026723,-0.4081495,2.038499,256.5863,280.6293,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.04137205,-0.7155724,2.06709,265.8301,334.7819,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.04586016,-0.7677548,1.99602,266.9278,349.0579,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.1112307,-0.08230238,2.018541,278.6634,221.9199,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.1311257,-0.4060255,2.025039,282.2723,280.7529,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.126532,-0.7041541,2.06953,281.0156,332.5916,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.1330477,-0.7515972,1.989575,283.1445,346.5159,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.01032269,0.3905078,1.927824,260.41,132.4155,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,-0.3372247,-0.01723497,1.876096,192.3328,210.3344,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,-0.3081744,0.001489165,1.883663,198.2938,206.6652,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.1819386,-0.1467902,1.942908,292.834,234.7056,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19168,5,254299,0.1706285,-0.1029723,1.915592,291.1465,226.694,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
216,18,7,5,1,19169,5,254334,0.03540272,-0.08651666,2.044459,264.7935,222.4833,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
216,18,7,5,1,19169,5,254334,0.02157894,0.1897702,1.981674,262.4375,171.7971,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
216,18,7,5,1,19169,5,254334,0.005718303,0.4556355,1.90646,259.5444,118.9254,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19169,5,254334,0.01897592,0.5802995,1.856832,262.2107,91.63274,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19169,5,254334,-0.1592228,0.3991967,1.928712,228.0451,130.7519,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19169,5,254334,-0.2670292,0.2052085,2.018075,209.7915,169.5703,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
216,18,7,5,1,19169,5,254334,-0.3284786,0.006413622,1.931608,195.9128,205.7349,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
