SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
306,18,3,6,1,sit,37153,4,92464,SpineBase,Tracked,-0.1768227,-0.1268395,3.143716,237.7966,221.7635
306,18,3,6,1,sit,37153,4,92464,SpineMid,Tracked,-0.1789833,0.1197592,3.126171,237.4272,192.8962
306,18,3,6,1,sit,37153,4,92464,Neck,Tracked,-0.179755,0.3607984,3.09663,237.1146,164.1529
306,18,3,6,1,sit,37153,4,92464,Head,Tracked,-0.167372,0.490014,3.091301,238.5332,148.6759
306,18,3,6,1,sit,37153,4,92464,ShoulderLeft,Tracked,-0.3054996,0.2553052,3.037324,221.4887,176.076
306,18,3,6,1,sit,37153,4,92464,ElbowLeft,Tracked,-0.3641212,0.004159219,2.999608,213.8529,206.4465
306,18,3,6,1,sit,37153,4,92464,WristLeft,Tracked,-0.3799922,-0.1863641,2.926883,210.731,230.3541
306,18,3,6,1,sit,37153,4,92464,HandLeft,Tracked,-0.3879542,-0.2372203,2.918213,209.5746,236.835
306,18,3,6,1,sit,37153,4,92464,ShoulderRight,Tracked,-0.0180458,0.2515868,3.104686,256.3061,177.2109
306,18,3,6,1,sit,37153,4,92464,ElbowRight,Tracked,0.02757923,0.03406245,3.099211,261.7043,202.9237
306,18,3,6,1,sit,37153,4,92464,WristRight,Tracked,0.001523272,-0.1251927,2.970303,258.6278,222.4207
306,18,3,6,1,sit,37153,4,92464,HandRight,Inferred,-0.0118839,-0.1504569,2.933175,256.9529,225.7782
306,18,3,6,1,sit,37153,4,92464,HipLeft,Tracked,-0.2421433,-0.1236368,3.100747,229.7723,221.5932
306,18,3,6,1,sit,37153,4,92464,KneeLeft,Tracked,-0.2593533,-0.270937,2.809459,224.5243,242.3859
306,18,3,6,1,sit,37153,4,92464,AnkleLeft,Tracked,-0.2509353,-0.6057963,2.818302,225.6494,286.1164
306,18,3,6,1,sit,37153,4,92464,FootLeft,Tracked,-0.2473489,-0.6642274,2.736085,225.1237,296.4218
306,18,3,6,1,sit,37153,4,92464,HipRight,Tracked,-0.1075386,-0.1273721,3.116938,245.7793,221.9511
306,18,3,6,1,sit,37153,4,92464,KneeRight,Tracked,0.02390356,-0.2551881,2.858109,261.5099,239.7333
306,18,3,6,1,sit,37153,4,92464,AnkleRight,Tracked,0.01428692,-0.6022391,2.851027,260.284,284.7046
306,18,3,6,1,sit,37153,4,92464,FootRight,Tracked,0.02532553,-0.6636482,2.770088,261.8072,295.2019
306,18,3,6,1,sit,37153,4,92464,SpineShoulder,Tracked,-0.1797423,0.301298,3.106242,237.1889,171.3338
306,18,3,6,1,sit,37153,4,92464,HandTipLeft,Tracked,-0.4066829,-0.3060056,2.922585,207.2704,245.4577
306,18,3,6,1,sit,37153,4,92464,ThumbLeft,Tracked,-0.4231319,-0.2289197,2.916129,205.0945,235.8162
306,18,3,6,1,sit,37153,4,92464,HandTipRight,Tracked,-0.01917785,-0.2040658,2.874824,255.9912,233.0082
306,18,3,6,1,sit,37153,4,92464,ThumbRight,Tracked,0.01763391,-0.1531577,2.902417,260.669,226.3194
