SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
302,18,1,10,1,stand,7491,5,12387,SpineBase,Tracked,-0.06856516,-0.06357461,2.425075,248.0658,216.5745
302,18,1,10,1,stand,7491,5,12387,SpineMid,Tracked,-0.07504188,0.2248925,2.393054,246.9261,172.4511
302,18,1,10,1,stand,7491,5,12387,Neck,Tracked,-0.0806788,0.5050124,2.35018,245.8022,127.8517
302,18,1,10,1,stand,7491,5,12387,Head,Tracked,-0.07911021,0.6433455,2.342403,245.9876,105.6931
302,18,1,10,1,stand,7491,5,12387,ShoulderLeft,Tracked,-0.2277901,0.373487,2.318173,222.2932,147.6899
302,18,1,10,1,stand,7491,5,12387,ElbowLeft,Tracked,-0.2553041,0.1485562,2.330678,218.2009,183.5417
302,18,1,10,1,stand,7491,5,12387,WristLeft,Tracked,-0.2450213,0.06001201,2.170544,216.9807,196.8014
302,18,1,10,1,stand,7491,5,12387,HandLeft,Tracked,-0.2437932,0.03707055,2.1461,216.7196,200.612
302,18,1,10,1,stand,7491,5,12387,ShoulderRight,Tracked,0.07557592,0.378199,2.33258,270.3514,147.3466
302,18,1,10,1,stand,7491,5,12387,ElbowRight,Tracked,0.127053,0.1453307,2.343406,278.3412,184.1913
302,18,1,10,1,stand,7491,5,12387,WristRight,Tracked,0.1845812,-0.0009983934,2.25608,288.4713,207.1182
302,18,1,10,1,stand,7491,5,12387,HandRight,Tracked,0.1703901,-0.03139823,2.218885,286.6257,212.1497
302,18,1,10,1,stand,7491,5,12387,HipLeft,Tracked,-0.1317168,-0.06346302,2.392105,238.2327,216.6918
302,18,1,10,1,stand,7491,5,12387,KneeLeft,Tracked,-0.1341324,-0.3770568,2.44445,238.2668,263.6631
302,18,1,10,1,stand,7491,5,12387,AnkleLeft,Tracked,-0.1174953,-0.670728,2.456909,240.8075,307.6093
302,18,1,10,1,stand,7491,5,12387,FootLeft,Tracked,-0.116772,-0.7382724,2.376209,240.305,321.609
302,18,1,10,1,stand,7491,5,12387,HipRight,Tracked,-0.003444427,-0.06168899,2.392708,257.9115,216.4148
302,18,1,10,1,stand,7491,5,12387,KneeRight,Tracked,-0.02084318,-0.3726537,2.452152,255.3156,262.8102
302,18,1,10,1,stand,7491,5,12387,AnkleRight,Tracked,-0.0406608,-0.6657919,2.468006,252.3663,306.402
302,18,1,10,1,stand,7491,5,12387,FootRight,Tracked,-0.02504646,-0.7376376,2.397106,254.5844,320.4951
302,18,1,10,1,stand,7491,5,12387,SpineShoulder,Tracked,-0.07941984,0.4361126,2.362917,246.076,139.0646
302,18,1,10,1,stand,7491,5,12387,HandTipLeft,Tracked,-0.2392064,-0.0002531199,2.102915,216.6648,207
302,18,1,10,1,stand,7491,5,12387,ThumbLeft,Tracked,-0.21523,0.02043335,2.136222,221.446,203.4437
302,18,1,10,1,stand,7491,5,12387,HandTipRight,Tracked,0.1707362,-0.07369996,2.15678,287.4994,219.4997
302,18,1,10,1,stand,7491,5,12387,ThumbRight,Tracked,0.202614,-0.02434566,2.182118,292.5283,211.0518
