SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
306,18,8,5,1,sit,38324,4,138998,SpineBase,Tracked,-0.2143223,-0.1197041,3.199165,233.8502,220.6896
306,18,8,5,1,sit,38324,4,138998,SpineMid,Tracked,-0.1961543,0.1216911,3.163481,235.6818,192.8372
306,18,8,5,1,sit,38324,4,138998,Neck,Tracked,-0.1781728,0.3576007,3.116912,237.4407,164.81
306,18,8,5,1,sit,38324,4,138998,Head,Tracked,-0.1590243,0.4837984,3.113691,239.6638,149.8342
306,18,8,5,1,sit,38324,4,138998,ShoulderLeft,Tracked,-0.3120745,0.2583682,3.074324,221.1472,176.0812
306,18,8,5,1,sit,38324,4,138998,ElbowLeft,Tracked,-0.3582259,0.03937953,3.062571,215.4795,202.2332
306,18,8,5,1,sit,38324,4,138998,WristLeft,Inferred,-0.2587002,-0.1124355,2.96651,226.4227,220.8709
306,18,8,5,1,sit,38324,4,138998,HandLeft,Inferred,-0.2299674,-0.1500857,2.937382,229.6971,225.7142
306,18,8,5,1,sit,38324,4,138998,ShoulderRight,Tracked,-0.006477148,0.262565,3.152464,257.6854,176.3826
306,18,8,5,1,sit,38324,4,138998,ElbowRight,Tracked,0.03431974,0.05318768,3.158789,262.4256,200.7784
306,18,8,5,1,sit,38324,4,138998,WristRight,Inferred,-0.03169768,-0.0879049,3.022789,254.5923,217.6253
306,18,8,5,1,sit,38324,4,138998,HandRight,Inferred,-0.03734189,-0.1269215,2.989549,253.8564,222.5335
306,18,8,5,1,sit,38324,4,138998,HipLeft,Tracked,-0.2783482,-0.1120119,3.152933,226.0278,219.9988
306,18,8,5,1,sit,38324,4,138998,KneeLeft,Tracked,-0.2484936,-0.2603703,2.817902,226.0455,240.8982
306,18,8,5,1,sit,38324,4,138998,AnkleLeft,Tracked,-0.2242811,-0.5975246,2.853628,229.502,284.0507
306,18,8,5,1,sit,38324,4,138998,FootLeft,Tracked,-0.2285419,-0.661793,2.792982,228.2906,294.259
306,18,8,5,1,sit,38324,4,138998,HipRight,Tracked,-0.1456394,-0.124788,3.176481,241.6141,221.3724
306,18,8,5,1,sit,38324,4,138998,KneeRight,Tracked,0.01051266,-0.2514485,2.870961,259.7838,239.1074
306,18,8,5,1,sit,38324,4,138998,AnkleRight,Tracked,-0.005765443,-0.6023418,2.887599,257.7048,283.7277
306,18,8,5,1,sit,38324,4,138998,FootRight,Tracked,-0.0004231961,-0.656992,2.808781,258.3841,293.1001
306,18,8,5,1,sit,38324,4,138998,SpineShoulder,Tracked,-0.1826354,0.2994353,3.130851,237.017,171.8329
306,18,8,5,1,sit,38324,4,138998,HandTipLeft,Tracked,-0.2033347,-0.2171857,2.902774,232.7192,234.4283
306,18,8,5,1,sit,38324,4,138998,ThumbLeft,Tracked,-0.1941161,-0.1343335,2.922,234.0547,223.8308
306,18,8,5,1,sit,38324,4,138998,HandTipRight,Tracked,-0.04079018,-0.1787011,2.930672,253.3318,229.333
306,18,8,5,1,sit,38324,4,138998,ThumbRight,Tracked,-0.06373413,-0.1394004,2.945667,250.5002,224.3211
