SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
307,18,1,2,1,sit,10862,5,23965,SpineBase,Tracked,-0.1419884,-0.1996577,2.743473,239.44,233.6721
307,18,1,2,1,sit,10862,5,23965,SpineMid,Tracked,-0.1441552,0.03716493,2.720472,238.995,201.9427
307,18,1,2,1,sit,10862,5,23965,Neck,Tracked,-0.1465124,0.2693985,2.684937,238.3992,170.1066
307,18,1,2,1,sit,10862,5,23965,Head,Tracked,-0.1355871,0.3890352,2.650332,239.6357,153.0023
307,18,1,2,1,sit,10862,5,23965,ShoulderLeft,Tracked,-0.2987836,0.1751677,2.638633,216.8404,182.5675
307,18,1,2,1,sit,10862,5,23965,ElbowLeft,Tracked,-0.3369707,-0.03346476,2.634206,211.4473,211.6226
307,18,1,2,1,sit,10862,5,23965,WristLeft,Tracked,-0.3205658,-0.176578,2.472673,210.7955,233.1997
307,18,1,2,1,sit,10862,5,23965,HandLeft,Tracked,-0.3250959,-0.2332538,2.416394,208.9772,242.4447
307,18,1,2,1,sit,10862,5,23965,ShoulderRight,Tracked,0.003532372,0.1685298,2.699951,258.9197,184.0489
307,18,1,2,1,sit,10862,5,23965,ElbowRight,Tracked,0.04911454,-0.05515862,2.705899,265.0989,214.4346
307,18,1,2,1,sit,10862,5,23965,WristRight,Tracked,0.102317,-0.2547633,2.579539,273.0047,243.2221
307,18,1,2,1,sit,10862,5,23965,HandRight,Tracked,0.1274027,-0.2917928,2.541634,276.8525,249.1272
307,18,1,2,1,sit,10862,5,23965,HipLeft,Tracked,-0.2068675,-0.198532,2.697535,230.2796,233.9811
307,18,1,2,1,sit,10862,5,23965,KneeLeft,Tracked,-0.2113125,-0.2786747,2.396693,226.0391,249.685
307,18,1,2,1,sit,10862,5,23965,AnkleLeft,Tracked,-0.2087531,-0.662397,2.496041,227.6031,304.8034
307,18,1,2,1,sit,10862,5,23965,FootLeft,Tracked,-0.1980781,-0.7394538,2.434566,228.4156,319.0396
307,18,1,2,1,sit,10862,5,23965,HipRight,Tracked,-0.07363516,-0.1959898,2.723972,248.5176,233.3646
307,18,1,2,1,sit,10862,5,23965,KneeRight,Tracked,0.0190113,-0.2850693,2.431625,261.3111,250.0131
307,18,1,2,1,sit,10862,5,23965,AnkleRight,Tracked,0.002621929,-0.6586862,2.503957,258.8255,303.9102
307,18,1,2,1,sit,10862,5,23965,FootRight,Tracked,0.02049785,-0.7375348,2.453453,261.5217,317.8539
307,18,1,2,1,sit,10862,5,23965,SpineShoulder,Tracked,-0.1458963,0.2120325,2.695933,238.571,178.0806
307,18,1,2,1,sit,10862,5,23965,HandTipLeft,Tracked,-0.3587537,-0.2855584,2.36378,202.6026,251.4006
307,18,1,2,1,sit,10862,5,23965,ThumbLeft,Tracked,-0.2714355,-0.2689406,2.426477,217.3208,247.6967
307,18,1,2,1,sit,10862,5,23965,HandTipRight,Tracked,0.1533972,-0.3417978,2.51881,280.821,256.8259
307,18,1,2,1,sit,10862,5,23965,ThumbRight,Tracked,0.1060496,-0.3129413,2.531507,273.8293,252.3693
