SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
214,18,7,6,1,Stand-frame,6134,4,209859,SpineBase,Tracked,-0.08505361,0.0396743,1.975968,242.6454,199.5884
214,18,7,6,1,Stand-frame,6134,4,209859,SpineMid,Tracked,-0.07290933,0.3294711,1.876789,244.1524,142.3931
214,18,7,6,1,Stand-frame,6134,4,209859,Neck,Tracked,-0.0603745,0.6070276,1.764495,245.8053,79.92592
214,18,7,6,1,Stand-frame,6134,4,209859,Head,Tracked,-0.07200005,0.722665,1.708007,242.864,50.62357
214,18,7,6,1,Stand-frame,6134,4,209859,ShoulderLeft,Tracked,-0.2070913,0.5018182,1.732802,214.3379,100.0897
214,18,7,6,1,Stand-frame,6134,4,209859,ElbowLeft,Tracked,-0.257395,0.2532091,1.761561,204.6674,154.0581
214,18,7,6,1,Stand-frame,6134,4,209859,WristLeft,Tracked,-0.2725962,0.03221587,1.640069,197.3303,199.7338
214,18,7,6,1,Stand-frame,6134,4,209859,HandLeft,Tracked,-0.2783747,-0.009791395,1.58302,193.7727,209.2303
214,18,7,6,1,Stand-frame,6134,4,209859,ShoulderRight,Tracked,0.09257405,0.535579,1.78049,277.6225,95.97475
214,18,7,6,1,Stand-frame,6134,4,209859,ElbowRight,Tracked,0.1266349,0.264662,1.779172,284.607,152.267
214,18,7,6,1,Stand-frame,6134,4,209859,WristRight,Tracked,0.1754335,0.04750143,1.666804,297.0901,196.4906
214,18,7,6,1,Stand-frame,6134,4,209859,HandRight,Tracked,0.1906842,0.01631972,1.625588,301.5219,203.2686
214,18,7,6,1,Stand-frame,6134,4,209859,HipLeft,Tracked,-0.1557427,0.03535774,1.927665,228.7825,200.2229
214,18,7,6,1,Stand-frame,6134,4,209859,KneeLeft,Tracked,-0.1414716,-0.3539225,2.03831,232.9093,270.8255
214,18,7,6,1,Stand-frame,6134,4,209859,AnkleLeft,Tracked,-0.05974174,-0.6618062,2.108821,247.9852,322.7669
214,18,7,6,1,Stand-frame,6134,4,209859,FootLeft,Tracked,-0.1218145,-0.7293806,2.029096,236.2659,339.7238
214,18,7,6,1,Stand-frame,6134,4,209859,HipRight,Tracked,-0.01108209,0.0425484,1.94931,256.3539,198.9478
214,18,7,6,1,Stand-frame,6134,4,209859,KneeRight,Tracked,0.02901066,-0.3693147,1.969652,263.8576,275.9283
214,18,7,6,1,Stand-frame,6134,4,209859,AnkleRight,Tracked,0.06893098,-0.7050209,2.096581,270.578,331.1061
214,18,7,6,1,Stand-frame,6134,4,209859,FootRight,Tracked,0.04994575,-0.7505632,2.006742,267.6336,345.1193
214,18,7,6,1,Stand-frame,6134,4,209859,SpineShoulder,Tracked,-0.0634248,0.5395089,1.794606,245.4011,96.0463
214,18,7,6,1,Stand-frame,6134,4,209859,HandTipLeft,Tracked,-0.2732559,-0.09155867,1.497724,191.3194,229.4455
214,18,7,6,1,Stand-frame,6134,4,209859,ThumbLeft,Tracked,-0.2506817,-0.04345533,1.482947,196.2826,217.7306
214,18,7,6,1,Stand-frame,6134,4,209859,HandTipRight,Tracked,0.1771196,-0.04145658,1.532701,300.8831,216.8901
214,18,7,6,1,Stand-frame,6134,4,209859,ThumbRight,Tracked,0.1551854,-0.003617902,1.608158,293.8687,207.7818
