SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
106,18,6,1,1,stand,53563,3,73831,SpineBase,Tracked,0.1192417,0.006614806,2.628068,275.088,206.0322
106,18,6,1,1,stand,53563,3,73831,SpineMid,Tracked,0.109004,0.321027,2.615,273.7527,161.8572
106,18,6,1,1,stand,53563,3,73831,Neck,Tracked,0.09819961,0.6252173,2.588835,272.4133,117.9882
106,18,6,1,1,stand,53563,3,73831,Head,Tracked,0.1051107,0.7663239,2.582088,273.4566,97.47221
106,18,6,1,1,stand,53563,3,73831,ShoulderLeft,Tracked,-0.05880643,0.5071959,2.517692,249.8445,132.8241
106,18,6,1,1,stand,53563,3,73831,ElbowLeft,Tracked,-0.01212488,0.346889,2.377637,256.5656,153.3409
106,18,6,1,1,stand,53563,3,73831,WristLeft,Tracked,0.07989911,0.2237676,2.250892,271.4739,170.4515
106,18,6,1,1,stand,53563,3,73831,HandLeft,Tracked,0.1146242,0.1877904,2.178641,277.7575,175.307
106,18,6,1,1,stand,53563,3,73831,ShoulderRight,Tracked,0.2666414,0.5096224,2.536329,297.1497,132.9705
106,18,6,1,1,stand,53563,3,73831,ElbowRight,Tracked,0.2486743,0.350008,2.373122,296.9788,152.7121
106,18,6,1,1,stand,53563,3,73831,WristRight,Tracked,0.1470543,0.2043637,2.193681,283.0589,172.742
106,18,6,1,1,stand,53563,3,73831,HandRight,Tracked,0.1176569,0.180988,2.17213,278.3275,176.3628
106,18,6,1,1,stand,53563,3,73831,HipLeft,Tracked,0.04159025,0.005692385,2.58858,264.334,206.149
106,18,6,1,1,stand,53563,3,73831,KneeLeft,Tracked,-0.02434796,-0.3301143,2.623451,255.0304,253.1785
106,18,6,1,1,stand,53563,3,73831,AnkleLeft,Tracked,-0.06726304,-0.6336031,2.669012,249.1571,294.395
106,18,6,1,1,stand,53563,3,73831,FootLeft,Tracked,-0.07930234,-0.6851736,2.588189,247.1457,304.5353
106,18,6,1,1,stand,53563,3,73831,HipRight,Tracked,0.1932367,0.007412998,2.590269,285.8207,205.9054
106,18,6,1,1,stand,53563,3,73831,KneeRight,Tracked,0.2679781,-0.3310243,2.6359,295.8129,253.1218
106,18,6,1,1,stand,53563,3,73831,AnkleRight,Tracked,0.3118363,-0.6220486,2.688494,301.1846,292.2233
106,18,6,1,1,stand,53563,3,73831,FootRight,Tracked,0.3554232,-0.6779174,2.602982,308.8043,303.019
106,18,6,1,1,stand,53563,3,73831,SpineShoulder,Tracked,0.1009867,0.5506086,2.597735,272.7497,128.9329
106,18,6,1,1,stand,53563,3,73831,HandTipLeft,Tracked,0.1195086,0.1334221,2.133473,279.0019,183.9996
106,18,6,1,1,stand,53563,3,73831,ThumbLeft,Tracked,0.1290632,0.2136409,2.138734,280.6028,170.2686
106,18,6,1,1,stand,53563,3,73831,HandTipRight,Tracked,0.1122518,0.1243981,2.128204,277.7997,185.5008
106,18,6,1,1,stand,53563,3,73831,ThumbRight,Tracked,0.09443027,0.2047063,2.156286,274.5201,172.0965
