SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
303,18,7,3,1,chair,30655,2,158863,SpineBase,Tracked,-0.2421332,-0.1427544,3.233137,230.9476,223.1643
303,18,7,3,1,chair,30655,2,158863,SpineMid,Tracked,-0.2442306,0.1068709,3.209862,230.5099,194.7342
303,18,7,3,1,chair,30655,2,158863,Neck,Tracked,-0.2453465,0.3512786,3.175565,230.054,166.3143
303,18,7,3,1,chair,30655,2,158863,Head,Tracked,-0.2367609,0.4775279,3.166841,230.9516,151.5147
303,18,7,3,1,chair,30655,2,158863,ShoulderLeft,Tracked,-0.3850648,0.2599169,3.164493,213.7221,176.7717
303,18,7,3,1,chair,30655,2,158863,ElbowLeft,Tracked,-0.4198159,0.05262274,3.162685,209.6719,200.8429
303,18,7,3,1,chair,30655,2,158863,WristLeft,Tracked,-0.3544357,-0.1061791,3.062743,215.934,219.6893
303,18,7,3,1,chair,30655,2,158863,HandLeft,Inferred,-0.3149149,-0.1597942,2.990498,219.7631,226.581
303,18,7,3,1,chair,30655,2,158863,ShoulderRight,Tracked,-0.07784533,0.258366,3.166119,249.4141,177.0005
303,18,7,3,1,chair,30655,2,158863,ElbowRight,Tracked,-0.0204224,0.05852193,3.202032,256.0997,200.2506
303,18,7,3,1,chair,30655,2,158863,WristRight,Tracked,-0.05893458,-0.1248155,3.04369,251.3349,222.0027
303,18,7,3,1,chair,30655,2,158863,HandRight,Inferred,-0.09377123,-0.1663745,2.974307,246.8695,227.4842
303,18,7,3,1,chair,30655,2,158863,HipLeft,Tracked,-0.3129815,-0.1399813,3.200548,222.5303,223.0163
303,18,7,3,1,chair,30655,2,158863,KneeLeft,Tracked,-0.287214,-0.2719884,2.913394,222.2192,241.2561
303,18,7,3,1,chair,30655,2,158863,AnkleLeft,Tracked,-0.2613983,-0.5967209,2.91876,225.466,282.228
303,18,7,3,1,chair,30655,2,158863,FootLeft,Tracked,-0.2324434,-0.656149,2.832567,228.2083,292.2937
303,18,7,3,1,chair,30655,2,158863,HipRight,Tracked,-0.1660821,-0.1428936,3.199794,239.3905,223.3453
303,18,7,3,1,chair,30655,2,158863,KneeRight,Tracked,-0.1288779,-0.266705,2.906355,242.1577,240.6502
303,18,7,3,1,chair,30655,2,158863,AnkleRight,Tracked,-0.1634179,-0.587801,2.909666,237.7685,281.3082
303,18,7,3,1,chair,30655,2,158863,FootRight,Tracked,-0.1854306,-0.6499434,2.825695,234.2683,291.6776
303,18,7,3,1,chair,30655,2,158863,SpineShoulder,Tracked,-0.2452879,0.2908893,3.186254,230.1645,173.4241
303,18,7,3,1,chair,30655,2,158863,HandTipLeft,Tracked,-0.2911178,-0.2040901,2.934582,222.0024,232.5003
303,18,7,3,1,chair,30655,2,158863,ThumbLeft,Tracked,-0.3388951,-0.1752379,2.945818,216.1775,228.809
303,18,7,3,1,chair,30655,2,158863,HandTipRight,Tracked,-0.1115053,-0.2115895,2.915097,244.3989,233.5991
303,18,7,3,1,chair,30655,2,158863,ThumbRight,Tracked,-0.0625044,-0.186652,2.9515,250.6676,230.1647
