SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
102,18,0,11,1,chair,182,0,7997,SpineBase,Tracked,-0.08026924,-0.2251904,2.663125,247.3746,237.998
102,18,0,11,1,chair,182,0,7997,SpineMid,Tracked,-0.06698234,0.04356977,2.628986,249.0918,200.8754
102,18,0,11,1,chair,182,0,7997,Neck,Tracked,-0.05366275,0.305919,2.583052,250.8091,163.4559
102,18,0,11,1,chair,182,0,7997,Head,Tracked,-0.04084377,0.4315138,2.588413,252.6381,145.6626
102,18,0,11,1,chair,182,0,7997,ShoulderLeft,Tracked,-0.221165,0.200215,2.548544,226.5673,178.1026
102,18,0,11,1,chair,182,0,7997,ElbowLeft,Tracked,-0.2831577,0.0003143252,2.520881,217.1892,206.91
102,18,0,11,1,chair,182,0,7997,WristLeft,Tracked,-0.2484078,-0.1602584,2.418079,220.7062,231.2992
102,18,0,11,1,chair,182,0,7997,HandLeft,Tracked,-0.2302548,-0.2322966,2.362744,222.633,243.0799
102,18,0,11,1,chair,182,0,7997,ShoulderRight,Tracked,0.110806,0.187267,2.559017,274.3344,180.0929
102,18,0,11,1,chair,182,0,7997,ElbowRight,Tracked,0.1665938,-0.009921075,2.539834,282.5117,208.3893
102,18,0,11,1,chair,182,0,7997,WristRight,Tracked,0.143841,-0.1794732,2.41147,280.339,234.2801
102,18,0,11,1,chair,182,0,7997,HandRight,Tracked,0.1338134,-0.2366114,2.372652,279.1523,243.5803
102,18,0,11,1,chair,182,0,7997,HipLeft,Tracked,-0.167388,-0.21845,2.62756,235.0476,237.4836
102,18,0,11,1,chair,182,0,7997,KneeLeft,Tracked,-0.2427248,-0.3195818,2.294491,219.539,258.1739
102,18,0,11,1,chair,182,0,7997,AnkleLeft,Tracked,-0.2263992,-0.6550186,2.459442,224.4958,305.162
102,18,0,11,1,chair,182,0,7997,FootLeft,Tracked,-0.247851,-0.7045718,2.392825,220.2178,315.6098
102,18,0,11,1,chair,182,0,7997,HipRight,Tracked,0.00854115,-0.2266425,2.632167,259.6308,238.564
102,18,0,11,1,chair,182,0,7997,KneeRight,Tracked,0.1543674,-0.3117345,2.319836,282.8951,256.342
102,18,0,11,1,chair,182,0,7997,AnkleRight,Tracked,0.1199473,-0.6515464,2.503694,276.0977,302.8732
102,18,0,11,1,chair,182,0,7997,FootRight,Tracked,0.1552191,-0.6995867,2.446258,281.8432,312.438
102,18,0,11,1,chair,182,0,7997,SpineShoulder,Tracked,-0.05704095,0.2412414,2.596672,250.3747,172.847
102,18,0,11,1,chair,182,0,7997,HandTipLeft,Tracked,-0.2205978,-0.2794386,2.311329,223.3599,251.3925
102,18,0,11,1,chair,182,0,7997,ThumbLeft,Tracked,-0.2891921,-0.2461394,2.410084,214.3328,244.4964
102,18,0,11,1,chair,182,0,7997,HandTipRight,Tracked,0.1273126,-0.2882821,2.327929,278.5326,252.4537
102,18,0,11,1,chair,182,0,7997,ThumbRight,Tracked,0.07724286,-0.2584312,2.36335,270.4428,247.1148
