SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
211,18,1,3,1,stand,293,0,9731,SpineBase,Tracked,-0.2070953,-0.1150219,2.027998,220.9345,227.7863
211,18,1,3,1,stand,293,0,9731,SpineMid,Tracked,-0.2080732,0.1954548,2.008424,220.3712,171.196
211,18,1,3,1,stand,293,0,9731,Neck,Tracked,-0.2075395,0.4939826,1.975034,219.7019,114.7529
211,18,1,3,1,stand,293,0,9731,Head,Tracked,-0.2199426,0.6216009,1.956551,216.9376,89.66309
211,18,1,3,1,stand,293,0,9731,ShoulderLeft,Tracked,-0.3738922,0.3712056,1.977345,188.742,137.759
211,18,1,3,1,stand,293,0,9731,ElbowLeft,Tracked,-0.4155246,0.08383556,1.988481,181.5225,191.4371
211,18,1,3,1,stand,293,0,9731,WristLeft,Tracked,-0.4259975,-0.1277773,1.957496,178.3062,230.9917
211,18,1,3,1,stand,293,0,9731,HandLeft,Tracked,-0.4389704,-0.1555608,1.943126,175.2279,236.4441
211,18,1,3,1,stand,293,0,9731,ShoulderRight,Tracked,-0.05520785,0.3775042,1.980383,248.1838,136.8279
211,18,1,3,1,stand,293,0,9731,ElbowRight,Inferred,0.001360374,0.1173328,1.996639,258.6896,185.3908
211,18,1,3,1,stand,293,0,9731,WristRight,Inferred,0.01966922,-0.09361903,1.960623,262.1208,224.4769
211,18,1,3,1,stand,293,0,9731,HandRight,Inferred,-0.001590101,-0.1310138,1.956208,258.1413,231.5351
211,18,1,3,1,stand,293,0,9731,HipLeft,Tracked,-0.2794716,-0.1127553,1.989165,206.8028,227.7891
211,18,1,3,1,stand,293,0,9731,KneeLeft,Tracked,-0.2770665,-0.4616827,2.03436,208.2412,290.6027
211,18,1,3,1,stand,293,0,9731,AnkleLeft,Tracked,-0.2216509,-0.7735997,2.125107,219.9091,341.4338
211,18,1,3,1,stand,293,0,9731,FootLeft,Tracked,-0.2663349,-0.7043615,2.052155,210.5022,333.7332
211,18,1,3,1,stand,293,0,9731,HipRight,Tracked,-0.1274793,-0.1133656,1.994548,234.9777,227.8201
211,18,1,3,1,stand,293,0,9731,KneeRight,Tracked,-0.06633733,-0.4914617,2.034461,246.4279,295.945
211,18,1,3,1,stand,293,0,9731,AnkleRight,Tracked,0.03431283,-0.7802527,2.152707,264.3268,340.8256
211,18,1,3,1,stand,293,0,9731,FootRight,Tracked,0.01823141,-0.7035251,2.066967,261.6962,332.6236
211,18,1,3,1,stand,293,0,9731,SpineShoulder,Tracked,-0.207986,0.420918,1.985682,219.8618,128.8828
211,18,1,3,1,stand,293,0,9731,HandTipLeft,Tracked,-0.4476455,-0.2255205,1.930855,172.9995,249.9999
211,18,1,3,1,stand,293,0,9731,ThumbLeft,Tracked,-0.4927731,-0.1485502,1.913333,163.502,235.5755
211,18,1,3,1,stand,293,0,9731,HandTipRight,Tracked,0.00469678,-0.2000058,1.955962,259.3213,244.5015
211,18,1,3,1,stand,293,0,9731,ThumbRight,Tracked,-0.04105746,-0.1226606,1.939376,250.6701,230.1676
