SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
209,18,2,9,1,wheelchair,3725,1,12497,SpineBase,Tracked,0.1197793,-0.4696912,2.173499,278.7296,286.519
209,18,2,9,1,wheelchair,3725,1,12497,SpineMid,Tracked,0.1283873,-0.2448776,2.252655,279.3741,246.8849
209,18,2,9,1,wheelchair,3725,1,12497,Neck,Tracked,0.1358798,-0.02381762,2.321843,279.9156,210.7202
209,18,2,9,1,wheelchair,3725,1,12497,Head,Tracked,0.1469951,0.1100374,2.336472,281.532,189.6693
209,18,2,9,1,wheelchair,3725,1,12497,ShoulderLeft,Tracked,-0.02668524,-0.1037544,2.253444,254.0944,223.8503
209,18,2,9,1,wheelchair,3725,1,12497,ElbowLeft,Tracked,-0.07606905,-0.2683028,2.113985,245.22,253.5827
209,18,2,9,1,wheelchair,3725,1,12497,WristLeft,Tracked,-0.04234732,-0.3742786,1.952939,250.4623,277.462
209,18,2,9,1,wheelchair,3725,1,12497,HandLeft,Tracked,-0.03534961,-0.395831,1.932471,251.7078,282.3364
209,18,2,9,1,wheelchair,3725,1,12497,ShoulderRight,Tracked,0.2895975,-0.1055272,2.239773,305.9462,224.2669
209,18,2,9,1,wheelchair,3725,1,12497,ElbowRight,Tracked,0.3429663,-0.2629026,2.061724,319.6645,253.8881
209,18,2,9,1,wheelchair,3725,1,12497,WristRight,Tracked,0.3066031,-0.3605393,1.877544,318.6094,277.7104
209,18,2,9,1,wheelchair,3725,1,12497,HandRight,Tracked,0.2692081,-0.4044288,1.77644,314.3084,290.887
209,18,2,9,1,wheelchair,3725,1,12497,HipLeft,Tracked,0.02247669,-0.460259,2.144655,262.2974,285.953
209,18,2,9,1,wheelchair,3725,1,12497,KneeLeft,Tracked,-0.03807103,-0.5180907,1.758944,250.4558,315.603
209,18,2,9,1,wheelchair,3725,1,12497,AnkleLeft,Tracked,-0.02975773,-0.9253043,1.700871,251.9949,407.3503
209,18,2,9,1,wheelchair,3725,1,12497,FootLeft,Tracked,-0.1076566,-0.9599493,1.716042,235.3553,412.7929
209,18,2,9,1,wheelchair,3725,1,12497,HipRight,Tracked,0.214058,-0.4667321,2.145485,295.1892,287.0846
209,18,2,9,1,wheelchair,3725,1,12497,KneeRight,Tracked,0.2357002,-0.4929829,1.761388,307.8158,310.2295
209,18,2,9,1,wheelchair,3725,1,12497,AnkleRight,Tracked,0.2082946,-0.9049197,1.701315,303.5349,402.8687
209,18,2,9,1,wheelchair,3725,1,12497,FootRight,Inferred,0.2009216,-0.9423369,1.569978,305.344,426.9409
209,18,2,9,1,wheelchair,3725,1,12497,SpineShoulder,Tracked,0.1341711,-0.0785979,2.306391,279.7895,219.4626
209,18,2,9,1,wheelchair,3725,1,12497,HandTipLeft,Tracked,-0.01346905,-0.4276761,1.841955,255.7467,292.4628
209,18,2,9,1,wheelchair,3725,1,12497,ThumbLeft,Tracked,0.02362867,-0.4304665,1.974,262.8462,287.2343
209,18,2,9,1,wheelchair,3725,1,12497,HandTipRight,Tracked,0.2629354,-0.4298663,1.715959,314.958,299.3562
209,18,2,9,1,wheelchair,3725,1,12497,ThumbRight,Tracked,0.2111812,-0.4340148,1.836687,300.8169,294.0486
