SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
204,18,3,24,2,chair,26852,0,186296,SpineBase,Tracked,-0.06931076,-0.06050197,2.420283,247.9323,216.1277
204,18,3,24,2,chair,26852,0,186296,SpineMid,Tracked,-0.08297899,0.2197399,2.469773,246.1046,174.291
204,18,3,24,2,chair,26852,0,186296,Neck,Tracked,-0.09592905,0.4913253,2.507699,244.3639,134.8634
204,18,3,24,2,chair,26852,0,186296,Head,Tracked,-0.1043788,0.6346239,2.456053,242.7765,111.7242
204,18,3,24,2,chair,26852,0,186296,ShoulderLeft,Tracked,-0.2723891,0.3949241,2.474985,217.9495,148.2511
204,18,3,24,2,chair,26852,0,186296,ElbowLeft,Tracked,-0.3654797,0.1270735,2.40801,202.6456,187.5568
204,18,3,24,2,chair,26852,0,186296,WristLeft,Tracked,-0.2588565,0.2283137,2.142882,214.033,167.7888
204,18,3,24,2,chair,26852,0,186296,HandLeft,Tracked,-0.2023047,0.2583539,2.051561,222.1906,160.6638
204,18,3,24,2,chair,26852,0,186296,ShoulderRight,Tracked,0.08964389,0.3963894,2.496051,271.6425,148.5747
204,18,3,24,2,chair,26852,0,186296,ElbowRight,Tracked,0.1558035,0.1649529,2.406425,282.2096,181.79
204,18,3,24,2,chair,26852,0,186296,WristRight,Tracked,0.1435297,0.0251082,2.229087,282.0702,202.822
204,18,3,24,2,chair,26852,0,186296,HandRight,Inferred,0.1169466,-0.03604808,2.1572,278.3334,213.088
204,18,3,24,2,chair,26852,0,186296,HipLeft,Tracked,-0.1506592,-0.06256652,2.384131,235.2475,216.5871
204,18,3,24,2,chair,26852,0,186296,KneeLeft,Tracked,-0.2516989,-0.1626012,2.09126,214.2125,235.5272
204,18,3,24,2,chair,26852,0,186296,AnkleLeft,Tracked,-0.151986,-0.534257,2.270146,233.776,293.6528
204,18,3,24,2,chair,26852,0,186296,FootLeft,Tracked,-0.167886,-0.5933275,2.176754,229.9987,307.469
204,18,3,24,2,chair,26852,0,186296,HipRight,Tracked,0.01369605,-0.05638883,2.38652,260.5451,215.6245
204,18,3,24,2,chair,26852,0,186296,KneeRight,Tracked,0.1533755,-0.1352285,2.093935,285.3326,230.6669
204,18,3,24,2,chair,26852,0,186296,AnkleRight,Tracked,0.08452238,-0.5407546,2.126167,273.0892,300.6808
204,18,3,24,2,chair,26852,0,186296,FootRight,Tracked,0.1088637,-0.6077586,2.026296,278.2612,317.615
204,18,3,24,2,chair,26852,0,186296,SpineShoulder,Tracked,-0.09289815,0.4246537,2.500352,244.7773,144.5031
204,18,3,24,2,chair,26852,0,186296,HandTipLeft,Tracked,-0.1793348,0.2541442,2.020872,225.8228,160.7329
204,18,3,24,2,chair,26852,0,186296,ThumbLeft,Tracked,-0.205403,0.2886257,2.0532,221.6539,155.2657
204,18,3,24,2,chair,26852,0,186296,HandTipRight,Tracked,0.1359626,-0.07313091,2.064429,282.6124,219.9577
204,18,3,24,2,chair,26852,0,186296,ThumbRight,Tracked,0.06348113,-0.06683607,2.200029,269.0269,218.1026
