SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
102,18,1,9,1,chair,363,0,15000,SpineBase,Tracked,-0.07404186,-0.2271085,2.664413,248.238,238.2472
102,18,1,9,1,chair,363,0,15000,SpineMid,Tracked,-0.06399966,0.04169841,2.629623,249.5103,201.138
102,18,1,9,1,chair,363,0,15000,Neck,Tracked,-0.05374185,0.3044166,2.583095,250.798,163.6707
102,18,1,9,1,chair,363,0,15000,Head,Tracked,-0.04417067,0.4302998,2.589481,252.1682,145.8609
102,18,1,9,1,chair,363,0,15000,ShoulderLeft,Tracked,-0.2210652,0.2010512,2.54667,226.5581,177.9606
102,18,1,9,1,chair,363,0,15000,ElbowLeft,Tracked,-0.2878023,0.002381939,2.530911,216.6777,206.6102
102,18,1,9,1,chair,363,0,15000,WristLeft,Tracked,-0.2507911,-0.1623213,2.421926,220.4039,231.5739
102,18,1,9,1,chair,363,0,15000,HandLeft,Inferred,-0.2245541,-0.2264461,2.364901,223.554,242.1354
102,18,1,9,1,chair,363,0,15000,ShoulderRight,Tracked,0.1104375,0.187166,2.560774,274.2706,180.1259
102,18,1,9,1,chair,363,0,15000,ElbowRight,Tracked,0.1672428,-0.005141638,2.537966,282.6234,207.6993
102,18,1,9,1,chair,363,0,15000,WristRight,Tracked,0.1240625,-0.1727665,2.412427,277.3182,233.2457
102,18,1,9,1,chair,363,0,15000,HandRight,Tracked,0.09732781,-0.2442733,2.37882,273.4646,244.6655
102,18,1,9,1,chair,363,0,15000,HipLeft,Tracked,-0.1616593,-0.2203716,2.628539,235.8569,237.7402
102,18,1,9,1,chair,363,0,15000,KneeLeft,Tracked,-0.245021,-0.3137854,2.295128,219.1833,257.2292
102,18,1,9,1,chair,363,0,15000,AnkleLeft,Tracked,-0.2286665,-0.6558799,2.459266,224.1529,305.2998
102,18,1,9,1,chair,363,0,15000,FootLeft,Tracked,-0.2491168,-0.705978,2.392913,220.0234,315.8243
102,18,1,9,1,chair,363,0,15000,HipRight,Tracked,0.01553772,-0.2277849,2.633213,260.6057,238.7109
102,18,1,9,1,chair,363,0,15000,KneeRight,Tracked,0.1487183,-0.3238487,2.318375,282.0169,258.2978
102,18,1,9,1,chair,363,0,15000,AnkleRight,Tracked,0.1200595,-0.6521086,2.503851,276.1132,302.9504
102,18,1,9,1,chair,363,0,15000,FootRight,Tracked,0.1550024,-0.7004485,2.446619,281.8072,312.553
102,18,1,9,1,chair,363,0,15000,SpineShoulder,Tracked,-0.05623554,0.2396474,2.596824,250.4891,173.0747
102,18,1,9,1,chair,363,0,15000,HandTipLeft,Tracked,-0.2171993,-0.2747481,2.315519,223.9649,250.5648
102,18,1,9,1,chair,363,0,15000,ThumbLeft,Tracked,-0.2846096,-0.2409165,2.381,214.5024,244.1478
102,18,1,9,1,chair,363,0,15000,HandTipRight,Tracked,0.09301541,-0.2941943,2.331116,273.0987,253.3205
102,18,1,9,1,chair,363,0,15000,ThumbRight,Tracked,0.04269929,-0.2357308,2.388915,265.0023,243.1868
