SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
306,18,7,8,1,stand,41193,4,110735,SpineBase,Tracked,-0.1610776,0.007795548,2.783238,237.2017,205.928
306,18,7,8,1,stand,41193,4,110735,SpineMid,Tracked,-0.1759056,0.3066451,2.745739,234.9051,165.9295
306,18,7,8,1,stand,41193,4,110735,Neck,Tracked,-0.1897323,0.5971457,2.697744,232.5392,125.4394
306,18,7,8,1,stand,41193,4,110735,Head,Tracked,-0.2070671,0.7341231,2.69672,230.1251,106.5714
306,18,7,8,1,stand,41193,4,110735,ShoulderLeft,Tracked,-0.3482528,0.4664808,2.67652,210.5412,142.7964
306,18,7,8,1,stand,41193,4,110735,ElbowLeft,Tracked,-0.3858406,0.2278116,2.709709,206.0898,176.047
306,18,7,8,1,stand,41193,4,110735,WristLeft,Tracked,-0.3682319,0.02705457,2.694535,208.229,203.2667
306,18,7,8,1,stand,41193,4,110735,HandLeft,Tracked,-0.3617237,-0.009576897,2.701182,209.2409,208.2584
306,18,7,8,1,stand,41193,4,110735,ShoulderRight,Tracked,-0.03291667,0.4905545,2.713853,253.9787,140.4752
306,18,7,8,1,stand,41193,4,110735,ElbowRight,Tracked,0.02421107,0.2433159,2.795353,261.6191,175.0026
306,18,7,8,1,stand,41193,4,110735,WristRight,Tracked,0.04804872,0.04438592,2.767935,264.8083,201.0726
306,18,7,8,1,stand,41193,4,110735,HandRight,Tracked,0.03533145,0.00562577,2.765446,263.1267,206.2095
306,18,7,8,1,stand,41193,4,110735,HipLeft,Tracked,-0.2288505,0.002568137,2.743945,227.8248,206.6122
306,18,7,8,1,stand,41193,4,110735,KneeLeft,Tracked,-0.2228164,-0.2636876,2.812516,229.34,241.3932
306,18,7,8,1,stand,41193,4,110735,AnkleLeft,Tracked,-0.2173873,-0.5742425,2.876266,230.6197,280.444
306,18,7,8,1,stand,41193,4,110735,FootLeft,Tracked,-0.2221295,-0.6510737,2.811178,229.3307,292.2756
306,18,7,8,1,stand,41193,4,110735,HipRight,Tracked,-0.08935521,0.01283994,2.752993,246.5311,205.2446
306,18,7,8,1,stand,41193,4,110735,KneeRight,Tracked,-0.0611069,-0.282853,2.820339,250.4841,243.7806
306,18,7,8,1,stand,41193,4,110735,AnkleRight,Tracked,-0.01748605,-0.5778373,2.882557,256.2075,280.7179
306,18,7,8,1,stand,41193,4,110735,FootRight,Tracked,-0.01017779,-0.6488247,2.814944,257.1082,291.8353
306,18,7,8,1,stand,41193,4,110735,SpineShoulder,Tracked,-0.186588,0.5256408,2.711786,233.118,135.6217
306,18,7,8,1,stand,41193,4,110735,HandTipLeft,Tracked,-0.3666698,-0.06901857,2.712928,208.7804,216.3032
306,18,7,8,1,stand,41193,4,110735,ThumbLeft,Tracked,-0.3199035,-0.00736643,2.676583,214.5413,207.9666
306,18,7,8,1,stand,41193,4,110735,HandTipRight,Tracked,0.03455272,-0.06282234,2.778772,263.0016,215.2503
306,18,7,8,1,stand,41193,4,110735,ThumbRight,Tracked,0.009263485,-2.252025E-05,2.73589,259.6818,206.9588
