SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
217,18,1,5,2,wheelchair,1073,3,36399,SpineBase,Tracked,-0.04031356,-0.2133533,2.378337,252.2169,239.8887
217,18,1,5,2,wheelchair,1073,3,36399,SpineMid,Tracked,-0.03856886,0.04326224,2.400355,252.5446,200.3434
217,18,1,5,2,wheelchair,1073,3,36399,Neck,Tracked,-0.03646301,0.2940616,2.41096,252.8844,162.1551
217,18,1,5,2,wheelchair,1073,3,36399,Head,Tracked,-0.03093346,0.4351304,2.377989,253.6551,139.6537
217,18,1,5,2,wheelchair,1073,3,36399,ShoulderLeft,Tracked,-0.1965694,0.1947792,2.376384,228.0599,176.8528
217,18,1,5,2,wheelchair,1073,3,36399,ElbowLeft,Tracked,-0.2343389,-0.01429782,2.343497,221.7246,209.1959
217,18,1,5,2,wheelchair,1073,3,36399,WristLeft,Tracked,-0.2153677,-0.1579933,2.126088,221.2297,234.2529
217,18,1,5,2,wheelchair,1073,3,36399,HandLeft,Tracked,-0.2021674,-0.2162497,2.098181,223.0347,244.8269
217,18,1,5,2,wheelchair,1073,3,36399,ShoulderRight,Tracked,0.1243663,0.2072703,2.370931,277.6998,174.8566
217,18,1,5,2,wheelchair,1073,3,36399,ElbowRight,Tracked,0.1549867,-0.03212503,2.310789,283.0551,212.058
217,18,1,5,2,wheelchair,1073,3,36399,WristRight,Tracked,0.1179221,-0.2199939,2.125468,278.8163,244.9702
217,18,1,5,2,wheelchair,1073,3,36399,HandRight,Tracked,0.1062302,-0.2711374,2.083818,277.171,254.7651
217,18,1,5,2,wheelchair,1073,3,36399,HipLeft,Tracked,-0.1184204,-0.210286,2.350014,239.9368,239.8123
217,18,1,5,2,wheelchair,1073,3,36399,KneeLeft,Tracked,-0.1803275,-0.378862,2.044103,225.9744,275.164
217,18,1,5,2,wheelchair,1073,3,36399,AnkleLeft,Tracked,-0.2319735,-0.7158605,2.061898,216.8853,335.1907
217,18,1,5,2,wheelchair,1073,3,36399,FootLeft,Tracked,-0.2058257,-0.7625077,1.961897,219.6768,350.5576
217,18,1,5,2,wheelchair,1073,3,36399,HipRight,Tracked,0.03887539,-0.2106241,2.344069,264.5281,239.9427
217,18,1,5,2,wheelchair,1073,3,36399,KneeRight,Tracked,0.0693553,-0.373886,2.050727,270.8794,274.017
217,18,1,5,2,wheelchair,1073,3,36399,AnkleRight,Tracked,0.093242,-0.7205045,2.063987,275.1223,335.8676
217,18,1,5,2,wheelchair,1073,3,36399,FootRight,Tracked,0.04235885,-0.7577739,1.971013,266.3792,348.9897
217,18,1,5,2,wheelchair,1073,3,36399,SpineShoulder,Tracked,-0.03703706,0.2322284,2.410339,252.798,171.5819
217,18,1,5,2,wheelchair,1073,3,36399,HandTipLeft,Tracked,-0.1702608,-0.2667348,2.014557,227.3739,255.6242
217,18,1,5,2,wheelchair,1073,3,36399,ThumbLeft,Tracked,-0.2276575,-0.258084,2.110621,218.7864,251.9086
217,18,1,5,2,wheelchair,1073,3,36399,HandTipRight,Tracked,0.09525944,-0.3280185,1.994425,276.0019,267.4301
217,18,1,5,2,wheelchair,1073,3,36399,ThumbRight,Tracked,0.1266363,-0.3080768,2.072263,280.9041,261.6067
