SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
214,18,2,3,1,Stand-frame,3113,4,106595,SpineBase,Tracked,0.02913728,0.02519735,1.978392,263.8428,202.2832
214,18,2,3,1,Stand-frame,3113,4,106595,SpineMid,Tracked,0.03421255,0.3385616,1.925279,264.9745,142.2875
214,18,2,3,1,Stand-frame,3113,4,106595,Neck,Tracked,0.04017935,0.6378126,1.856836,266.4294,80.12467
214,18,2,3,1,Stand-frame,3113,4,106595,Head,Tracked,0.01806037,0.7620692,1.824936,262.0963,52.66069
214,18,2,3,1,Stand-frame,3113,4,106595,ShoulderLeft,Tracked,-0.116886,0.510886,1.844361,235.0693,104.8088
214,18,2,3,1,Stand-frame,3113,4,106595,ElbowLeft,Tracked,-0.1932394,0.2591895,1.836547,219.7465,155.0573
214,18,2,3,1,Stand-frame,3113,4,106595,WristLeft,Tracked,-0.2788424,0.05981904,1.754944,200.0284,194.425
214,18,2,3,1,Stand-frame,3113,4,106595,HandLeft,Tracked,-0.3067379,0.007371099,1.717625,192.7636,205.3776
214,18,2,3,1,Stand-frame,3113,4,106595,ShoulderRight,Tracked,0.1889126,0.5378678,1.811375,296.9261,97.37788
214,18,2,3,1,Stand-frame,3113,4,106595,ElbowRight,Tracked,0.210454,0.2554621,1.74762,302.7385,153.183
214,18,2,3,1,Stand-frame,3113,4,106595,WristRight,Tracked,0.2321332,-0.000283599,1.69479,308.764,207.0173
214,18,2,3,1,Stand-frame,3113,4,106595,HandRight,Tracked,0.2357761,-0.07072505,1.696999,309.496,222.271
214,18,2,3,1,Stand-frame,3113,4,106595,HipLeft,Tracked,-0.04405778,0.02849516,1.942413,250.1179,201.5736
214,18,2,3,1,Stand-frame,3113,4,106595,KneeLeft,Tracked,-0.04602254,-0.3861874,2.040121,250.1409,276.5926
214,18,2,3,1,Stand-frame,3113,4,106595,AnkleLeft,Tracked,-0.05025414,-0.6979589,2.069348,249.4736,331.4807
214,18,2,3,1,Stand-frame,3113,4,106595,FootLeft,Tracked,-0.05958969,-0.7522545,1.965157,247.2372,348.3741
214,18,2,3,1,Stand-frame,3113,4,106595,HipRight,Tracked,0.101203,0.02081011,1.939039,277.5916,203.0176
214,18,2,3,1,Stand-frame,3113,4,106595,KneeRight,Tracked,0.1403832,-0.3971545,2.028615,283.908,279.0076
214,18,2,3,1,Stand-frame,3113,4,106595,AnkleRight,Tracked,0.1997062,-0.6881798,2.049383,294.424,330.9567
214,18,2,3,1,Stand-frame,3113,4,106595,FootRight,Tracked,0.1967099,-0.7391198,1.943438,295.8357,347.4682
214,18,2,3,1,Stand-frame,3113,4,106595,SpineShoulder,Tracked,0.03860145,0.5649232,1.876083,266.0303,95.86762
214,18,2,3,1,Stand-frame,3113,4,106595,HandTipLeft,Tracked,-0.2625907,-0.0330135,1.624081,198.9999,214.4287
214,18,2,3,1,Stand-frame,3113,4,106595,ThumbLeft,Tracked,-0.2514573,-0.02176804,1.637,201.9805,211.8433
214,18,2,3,1,Stand-frame,3113,4,106595,HandTipRight,Tracked,0.2439077,-0.1515082,1.677913,311.8893,240.1571
214,18,2,3,1,Stand-frame,3113,4,106595,ThumbRight,Tracked,0.1680823,-0.05028399,1.691467,294.9274,217.8716
