SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
305,18,1,4,1,chair,17454,3,15031,SpineBase,Tracked,-0.1778512,-0.1268241,2.922728,236.1052,222.8823
305,18,1,4,1,chair,17454,3,15031,SpineMid,Tracked,-0.1844705,0.1232581,2.962287,235.5833,191.6838
305,18,1,4,1,chair,17454,3,15031,Neck,Tracked,-0.1894231,0.368112,2.989786,235.1606,161.717
305,18,1,4,1,chair,17454,3,15031,Head,Tracked,-0.190431,0.513364,2.985899,234.9822,143.7193
305,18,1,4,1,chair,17454,3,15031,ShoulderLeft,Tracked,-0.3615258,0.2546211,2.952193,213.4336,175.2582
305,18,1,4,1,chair,17454,3,15031,ElbowLeft,Tracked,-0.426753,0.02078152,2.905969,204.4717,204.3277
305,18,1,4,1,chair,17454,3,15031,WristLeft,Tracked,-0.4672404,-0.1817097,2.823572,197.5844,230.6224
305,18,1,4,1,chair,17454,3,15031,HandLeft,Tracked,-0.4922333,-0.2690155,2.811606,194.0211,242.1618
305,18,1,4,1,chair,17454,3,15031,ShoulderRight,Tracked,0.00455617,0.2563356,2.989863,258.999,175.4836
305,18,1,4,1,chair,17454,3,15031,ElbowRight,Tracked,0.08769159,0.01854617,2.990037,269.1997,204.6801
305,18,1,4,1,chair,17454,3,15031,WristRight,Tracked,0.1468953,-0.1509249,2.934383,276.8127,225.8329
305,18,1,4,1,chair,17454,3,15031,HandRight,Tracked,0.1630631,-0.1959211,2.91129,279.0009,231.6603
305,18,1,4,1,chair,17454,3,15031,HipLeft,Tracked,-0.2566417,-0.1246429,2.878617,225.7056,222.8537
305,18,1,4,1,chair,17454,3,15031,KneeLeft,Tracked,-0.2832753,-0.2071008,2.495634,216.7317,237.4482
305,18,1,4,1,chair,17454,3,15031,AnkleLeft,Tracked,-0.232815,-0.6252772,2.570988,225.0672,296.5848
305,18,1,4,1,chair,17454,3,15031,FootLeft,Tracked,-0.2391563,-0.6955948,2.48936,223.0023,310.0264
305,18,1,4,1,chair,17454,3,15031,HipRight,Tracked,-0.09460016,-0.1256856,2.894811,246.4478,222.888
305,18,1,4,1,chair,17454,3,15031,KneeRight,Tracked,0.06431468,-0.2055798,2.556216,267.6754,236.4776
305,18,1,4,1,chair,17454,3,15031,AnkleRight,Tracked,0.01205685,-0.6208692,2.619694,260.1347,294.2469
305,18,1,4,1,chair,17454,3,15031,FootRight,Tracked,0.02484451,-0.6895521,2.530334,262.0593,307.4202
305,18,1,4,1,chair,17454,3,15031,SpineShoulder,Tracked,-0.1884171,0.3076941,2.985158,235.2564,169.0966
305,18,1,4,1,chair,17454,3,15031,HandTipLeft,Tracked,-0.5168727,-0.3274977,2.768962,189.7165,250.4997
305,18,1,4,1,chair,17454,3,15031,ThumbLeft,Tracked,-0.4613615,-0.2841211,2.806065,197.9519,244.206
305,18,1,4,1,chair,17454,3,15031,HandTipRight,Tracked,0.1823426,-0.267346,2.842366,281.9995,241.4986
305,18,1,4,1,chair,17454,3,15031,ThumbRight,Tracked,0.1257456,-0.1594919,2.892,274.3976,227.1964
