SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,timestamp1,timestamp2,timestamp3,jointName,trackingStatus,x,y,z,x_proj,y_proj
205,18,1,9,1,stand,997,4,70927,SpineBase,Tracked,-0.0201883,-0.2231142,2.026865,254.7819,247.38
205,18,1,9,1,stand,997,4,70927,SpineMid,Tracked,-0.02651885,0.09846955,2.05593,253.7066,189.3811
205,18,1,9,1,stand,997,4,70927,Neck,Tracked,-0.03274376,0.4081339,2.070506,252.6209,134.4286
205,18,1,9,1,stand,997,4,70927,Head,Tracked,-0.04451672,0.5470252,2.079815,250.5506,110.0147
205,18,1,9,1,stand,997,4,70927,ShoulderLeft,Tracked,-0.2112201,0.2868165,2.024079,220.0647,154.8464
205,18,1,9,1,stand,997,4,70927,ElbowLeft,Tracked,-0.2736256,0.02359706,2.050218,209.4067,202.7273
205,18,1,9,1,stand,997,4,70927,WristLeft,Tracked,-0.2763722,-0.1925824,1.986043,207.2739,242.6092
205,18,1,9,1,stand,997,4,70927,HandLeft,Tracked,-0.2789257,-0.2434589,1.973634,206.4538,252.3314
205,18,1,9,1,stand,997,4,70927,ShoulderRight,Tracked,0.1556782,0.2936783,2.035013,286.5631,153.9023
205,18,1,9,1,stand,997,4,70927,ElbowRight,Tracked,0.2179654,0.03514955,2.032356,297.8229,200.6048
205,18,1,9,1,stand,997,4,70927,WristRight,Tracked,0.2203066,-0.1698117,1.97072,299.5165,238.6178
205,18,1,9,1,stand,997,4,70927,HandRight,Tracked,0.2125701,-0.2325762,1.966227,298.1813,250.4378
205,18,1,9,1,stand,997,4,70927,HipLeft,Tracked,-0.09512632,-0.2195328,1.988823,240.8717,247.499
205,18,1,9,1,stand,997,4,70927,KneeLeft,Tracked,-0.1424912,-0.5662179,2.028807,232.5376,309.8827
205,18,1,9,1,stand,997,4,70927,AnkleLeft,Tracked,-0.1394217,-0.8577361,2.052479,233.3407,361.3667
205,18,1,9,1,stand,997,4,70927,FootLeft,Tracked,-0.1546385,-0.9038903,1.970845,229.4593,376.3512
205,18,1,9,1,stand,997,4,70927,HipRight,Tracked,0.05511962,-0.2185521,1.99024,268.6105,247.284
205,18,1,9,1,stand,997,4,70927,KneeRight,Tracked,0.08813284,-0.5638304,2.05583,274.2458,308.076
205,18,1,9,1,stand,997,4,70927,AnkleRight,Tracked,0.07727429,-0.8564821,2.072311,272.2176,359.6661
205,18,1,9,1,stand,997,4,70927,FootRight,Tracked,0.1013381,-0.9147872,1.985262,277.2937,377.1531
205,18,1,9,1,stand,997,4,70927,SpineShoulder,Tracked,-0.03122976,0.3323063,2.069313,252.8917,147.922
205,18,1,9,1,stand,997,4,70927,HandTipLeft,Tracked,-0.2872531,-0.299114,1.938647,203.8988,263.7487
205,18,1,9,1,stand,997,4,70927,ThumbLeft,Tracked,-0.3159136,-0.2274608,1.952548,198.9064,249.8203
205,18,1,9,1,stand,997,4,70927,HandTipRight,Tracked,0.2132049,-0.3037316,1.972465,298.2006,263.5993
205,18,1,9,1,stand,997,4,70927,ThumbRight,Tracked,0.2470109,-0.2340187,1.953109,304.9458,251.0158
