SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,Timestamp1,Timestamp2,Timestamp3,JointName,TrackingStatus,X,Y,Z,X_proj,Y_proj
215,18,2,8,1,stand,9635,5,73634,SpineBase,Tracked,-0.4005542,0.01595028,2.148442,189.8608,204.2249
215,18,2,8,1,stand,9635,5,73634,SpineMid,Tracked,-0.4169604,0.3248983,2.102728,185.3769,150.0248
215,18,2,8,1,stand,9635,5,73634,Neck,Tracked,-0.4311639,0.621872,2.045299,180.5717,94.64614
215,18,2,8,1,stand,9635,5,73634,Head,Tracked,-0.4361999,0.7527892,2.031096,179.0887,70.01277
215,18,2,8,1,stand,9635,5,73634,ShoulderLeft,Tracked,-0.6049435,0.5152642,2.025692,148.106,112.9784
215,18,2,8,1,stand,9635,5,73634,ElbowLeft,Tracked,-0.6981167,0.3091803,2.060714,133.3025,151.5354
215,18,2,8,1,stand,9635,5,73634,WristLeft,Tracked,-0.6395795,0.104746,2.051734,143.4019,188.1157
215,18,2,8,1,stand,9635,5,73634,HandLeft,Tracked,-0.5876343,0.05155445,2.05217,152.8367,197.691
215,18,2,8,1,stand,9635,5,73634,ShoulderRight,Tracked,-0.2572225,0.5339535,2.038615,211.9035,110.354
215,18,2,8,1,stand,9635,5,73634,ElbowRight,Tracked,-0.1724747,0.3162118,1.984078,226.468,148.3396
215,18,2,8,1,stand,9635,5,73634,WristRight,Tracked,-0.1242554,0.1017718,1.83963,233.6446,186.6474
215,18,2,8,1,stand,9635,5,73634,HandRight,Tracked,-0.1165261,0.04028165,1.797185,234.6435,198.7298
215,18,2,8,1,stand,9635,5,73634,HipLeft,Tracked,-0.4771884,0.01733734,2.103085,174.8911,203.9203
215,18,2,8,1,stand,9635,5,73634,KneeLeft,Tracked,-0.4641526,-0.3516031,2.204306,180.8297,265.7465
215,18,2,8,1,stand,9635,5,73634,AnkleLeft,Tracked,-0.4707859,-0.6538455,2.252722,181.2576,314.1491
215,18,2,8,1,stand,9635,5,73634,FootLeft,Tracked,-0.4905149,-0.7276206,2.179642,175.2903,330.298
215,18,2,8,1,stand,9635,5,73634,HipRight,Tracked,-0.3114762,0.01382883,2.125737,204.5926,204.5651
215,18,2,8,1,stand,9635,5,73634,KneeRight,Tracked,-0.2778192,-0.3862848,2.240136,212.7911,270.4263
215,18,2,8,1,stand,9635,5,73634,AnkleRight,Tracked,-0.2049961,-0.6430891,2.276623,225.2249,311.153
215,18,2,8,1,stand,9635,5,73634,FootRight,Tracked,-0.1623031,-0.7048022,2.220849,231.4645,324.0953
215,18,2,8,1,stand,9635,5,73634,SpineShoulder,Tracked,-0.4281128,0.5492254,2.06182,181.7805,108.6099
215,18,2,8,1,stand,9635,5,73634,HandTipLeft,Tracked,-0.5528861,-0.05463417,2.060708,159.5369,216.729
215,18,2,8,1,stand,9635,5,73634,ThumbLeft,Tracked,-0.5233631,0.0944755,2.005604,162.2568,189.5932
215,18,2,8,1,stand,9635,5,73634,HandTipRight,Tracked,-0.1170888,-0.031307,1.769514,234.1547,213.449
215,18,2,8,1,stand,9635,5,73634,ThumbRight,Tracked,-0.1669803,0.04536258,1.796,224.3049,197.6826
215,18,2,8,1,stand,9636,5,73667,SpineBase,Tracked,-0.4009916,0.0158598,2.148096,189.7744,204.24
215,18,2,8,1,stand,9636,5,73667,SpineMid,Tracked,-0.4174571,0.3246997,2.10224,185.2725,150.0462
215,18,2,8,1,stand,9636,5,73667,Neck,Tracked,-0.4315466,0.6217124,2.044791,180.4831,94.64689
215,18,2,8,1,stand,9636,5,73667,Head,Tracked,-0.4364817,0.752473,2.030377,179.0093,70.02187
215,18,2,8,1,stand,9636,5,73667,ShoulderLeft,Tracked,-0.6055898,0.5150227,2.025166,147.9591,112.9979
215,18,2,8,1,stand,9636,5,73667,ElbowLeft,Tracked,-0.6982718,0.308631,2.059926,133.2267,151.6126
215,18,2,8,1,stand,9636,5,73667,WristLeft,Tracked,-0.6411546,0.1038194,2.051287,143.0916,188.278
215,18,2,8,1,stand,9636,5,73667,HandLeft,Tracked,-0.5868073,0.05062862,2.051561,152.9549,197.8548
215,18,2,8,1,stand,9636,5,73667,ShoulderRight,Tracked,-0.2571982,0.533885,2.038584,211.9072,110.3651
215,18,2,8,1,stand,9636,5,73667,ElbowRight,Tracked,-0.1706398,0.3205983,1.982625,226.7836,147.4805
215,18,2,8,1,stand,9636,5,73667,WristRight,Tracked,-0.1142429,0.1116357,1.827088,235.4861,184.5261
215,18,2,8,1,stand,9636,5,73667,HandRight,Tracked,-0.1067577,0.05900893,1.776044,236.3788,194.762
215,18,2,8,1,stand,9636,5,73667,HipLeft,Tracked,-0.477839,0.01725244,2.102628,174.7582,203.9345
215,18,2,8,1,stand,9636,5,73667,KneeLeft,Tracked,-0.4643859,-0.3520604,2.204232,180.7877,265.8253
215,18,2,8,1,stand,9636,5,73667,AnkleLeft,Tracked,-0.4708217,-0.6538721,2.252714,181.2514,314.1539
215,18,2,8,1,stand,9636,5,73667,FootLeft,Tracked,-0.4906463,-0.7277928,2.180006,175.2818,330.3066
215,18,2,8,1,stand,9636,5,73667,HipRight,Tracked,-0.3116995,0.01376426,2.125499,204.5478,204.576
215,18,2,8,1,stand,9636,5,73667,KneeRight,Tracked,-0.2755117,-0.384603,2.239467,213.1581,270.167
215,18,2,8,1,stand,9636,5,73667,AnkleRight,Tracked,-0.205216,-0.6420155,2.27636,225.1857,310.9902
215,18,2,8,1,stand,9636,5,73667,FootRight,Tracked,-0.1623658,-0.7047918,2.220746,231.4528,324.0991
215,18,2,8,1,stand,9636,5,73667,SpineShoulder,Tracked,-0.4285331,0.5490478,2.061283,181.685,108.6158
215,18,2,8,1,stand,9636,5,73667,HandTipLeft,Tracked,-0.5527814,-0.05488244,2.060299,159.536,216.7754
215,18,2,8,1,stand,9636,5,73667,ThumbLeft,Tracked,-0.5231364,0.09340136,2.007121,162.3722,189.8038
215,18,2,8,1,stand,9636,5,73667,HandTipRight,Tracked,-0.1037334,-0.01031115,1.740404,236.5669,209.13
215,18,2,8,1,stand,9636,5,73667,ThumbRight,Tracked,-0.1508175,0.06417692,1.76124,227.0021,193.5783
215,18,2,8,1,stand,9637,5,73700,SpineBase,Tracked,-0.4010306,0.01581925,2.148031,189.7656,204.2468
215,18,2,8,1,stand,9637,5,73700,SpineMid,Tracked,-0.4175875,0.3245917,2.102073,185.2438,150.0605
215,18,2,8,1,stand,9637,5,73700,Neck,Tracked,-0.4317189,0.6216158,2.044561,180.4431,94.65162
215,18,2,8,1,stand,9637,5,73700,Head,Tracked,-0.436647,0.7524443,2.030163,178.9709,70.01268
215,18,2,8,1,stand,9637,5,73700,ShoulderLeft,Tracked,-0.6058642,0.5148171,2.024825,147.8904,113.0195
215,18,2,8,1,stand,9637,5,73700,ElbowLeft,Tracked,-0.6987241,0.3076092,2.059475,133.118,151.7837
215,18,2,8,1,stand,9637,5,73700,WristLeft,Tracked,-0.6397417,0.1033028,2.050826,143.3216,188.367
215,18,2,8,1,stand,9637,5,73700,HandLeft,Tracked,-0.5876713,0.05046152,2.052146,152.8288,197.8873
215,18,2,8,1,stand,9637,5,73700,ShoulderRight,Tracked,-0.2572007,0.5338989,2.038588,211.9068,110.3627
215,18,2,8,1,stand,9637,5,73700,ElbowRight,Tracked,-0.1664053,0.3331804,1.98097,227.5397,145.0873
215,18,2,8,1,stand,9637,5,73700,WristRight,Tracked,-0.1020316,0.1470434,1.807247,237.7109,177.0825
215,18,2,8,1,stand,9637,5,73700,HandRight,Tracked,-0.096244,0.08991984,1.746406,238.2123,188.0576
215,18,2,8,1,stand,9637,5,73700,HipLeft,Tracked,-0.4779366,0.017184,2.102556,174.7381,203.9464
215,18,2,8,1,stand,9637,5,73700,KneeLeft,Tracked,-0.46466,-0.3523352,2.204348,180.7456,265.8684
