SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,Timestamp1,Timestamp2,Timestamp3,JointName,TrackingStatus,X,Y,Z,X_proj,Y_proj
217,18,6,5,1,wheelchair,4354,3,149197,SpineBase,Tracked,-0.02225266,-0.2123606,2.356839,254.9734,240.0341
217,18,6,5,1,wheelchair,4354,3,149197,SpineMid,Tracked,-0.03546793,0.04718561,2.370393,252.95,199.6526
217,18,6,5,1,wheelchair,4354,3,149197,Neck,Tracked,-0.04821224,0.2998872,2.372132,250.9734,160.5151
217,18,6,5,1,wheelchair,4354,3,149197,Head,Tracked,-0.04905687,0.4426099,2.3486,250.7558,137.6296
217,18,6,5,1,wheelchair,4354,3,149197,ShoulderLeft,Tracked,-0.2002298,0.2036954,2.32426,226.7964,174.7649
217,18,6,5,1,wheelchair,4354,3,149197,ElbowLeft,Tracked,-0.1610445,-0.03915062,2.234042,231.9815,213.3879
217,18,6,5,1,wheelchair,4354,3,149197,WristLeft,Tracked,-0.07583536,-0.1885467,2.137782,245.4158,239.3363
217,18,6,5,1,wheelchair,4354,3,149197,HandLeft,Inferred,-0.03768395,-0.2140547,2.07177,251.7606,244.8943
217,18,6,5,1,wheelchair,4354,3,149197,ShoulderRight,Tracked,0.1095101,0.2188105,2.332098,275.6823,172.5035
217,18,6,5,1,wheelchair,4354,3,149197,ElbowRight,Tracked,0.0890367,-0.004011872,2.255913,272.9209,207.6083
217,18,6,5,1,wheelchair,4354,3,149197,WristRight,Tracked,0.008093069,-0.1451581,2.143494,259.8253,231.8094
217,18,6,5,1,wheelchair,4354,3,149197,HandRight,Inferred,-0.03442845,-0.19988,2.078735,252.3588,242.2591
217,18,6,5,1,wheelchair,4354,3,149197,HipLeft,Tracked,-0.09883663,-0.2131417,2.327463,242.8475,240.5802
217,18,6,5,1,wheelchair,4354,3,149197,KneeLeft,Tracked,-0.1880658,-0.3885744,2.036565,224.45,277.1837
217,18,6,5,1,wheelchair,4354,3,149197,AnkleLeft,Tracked,-0.2352432,-0.7170864,2.050991,216.0738,336.0984
217,18,6,5,1,wheelchair,4354,3,149197,FootLeft,Tracked,-0.2072889,-0.7549165,1.944821,219.0585,350.3763
217,18,6,5,1,wheelchair,4354,3,149197,HipRight,Tracked,0.05503269,-0.2059342,2.323658,267.1343,239.4917
217,18,6,5,1,wheelchair,4354,3,149197,KneeRight,Tracked,0.08966224,-0.4063822,2.036196,274.6442,280.401
217,18,6,5,1,wheelchair,4354,3,149197,AnkleRight,Tracked,0.1012331,-0.7303777,2.030074,276.8577,339.8391
217,18,6,5,1,wheelchair,4354,3,149197,FootRight,Tracked,0.0727577,-0.7610961,1.912778,272.4936,353.9706
217,18,6,5,1,wheelchair,4354,3,149197,SpineShoulder,Tracked,-0.04509341,0.2376549,2.373714,251.4644,170.1942
217,18,6,5,1,wheelchair,4354,3,149197,HandTipLeft,Tracked,0.01695913,-0.2831005,2.037824,261.4974,258.0006
217,18,6,5,1,wheelchair,4354,3,149197,ThumbLeft,Tracked,-0.06805134,-0.2425191,2.047529,246.2316,250.4622
217,18,6,5,1,wheelchair,4354,3,149197,HandTipRight,Tracked,-0.04656945,-0.2524285,2.044575,250.0729,252.3075
217,18,6,5,1,wheelchair,4354,3,149197,ThumbRight,Tracked,-0.06837092,-0.1836045,2.069077,246.3079,239.5344
217,18,6,5,1,wheelchair,4355,3,149232,SpineBase,Tracked,-0.02221049,-0.2124352,2.356791,254.9799,240.0464
217,18,6,5,1,wheelchair,4355,3,149232,SpineMid,Tracked,-0.035352,0.04701177,2.370552,252.9683,199.68
217,18,6,5,1,wheelchair,4355,3,149232,Neck,Tracked,-0.04788724,0.299479,2.373036,251.0266,160.5962
217,18,6,5,1,wheelchair,4355,3,149232,Head,Tracked,-0.04862775,0.4425401,2.34983,250.827,137.6771
217,18,6,5,1,wheelchair,4355,3,149232,ShoulderLeft,Tracked,-0.1926787,0.2049364,2.33354,228.1122,174.699
217,18,6,5,1,wheelchair,4355,3,149232,ElbowLeft,Tracked,-0.1700141,-0.009317451,2.243005,230.6189,208.4805
217,18,6,5,1,wheelchair,4355,3,149232,WristLeft,Inferred,-0.09058653,-0.1453743,2.122751,242.7756,232.0936
217,18,6,5,1,wheelchair,4355,3,149232,HandLeft,Inferred,-0.04361802,-0.188904,2.063942,250.6809,240.5578
217,18,6,5,1,wheelchair,4355,3,149232,ShoulderRight,Tracked,0.1098514,0.218495,2.332615,275.7322,172.5608
217,18,6,5,1,wheelchair,4355,3,149232,ElbowRight,Tracked,0.08722062,0.001838454,2.2488,272.6703,206.6558
217,18,6,5,1,wheelchair,4355,3,149232,WristRight,Tracked,0.007208754,-0.1399558,2.136512,259.6779,230.9964
217,18,6,5,1,wheelchair,4355,3,149232,HandRight,Inferred,-0.03425055,-0.1945681,2.065154,252.3506,241.5459
217,18,6,5,1,wheelchair,4355,3,149232,HipLeft,Tracked,-0.09879079,-0.2131369,2.327416,242.8544,240.5801
217,18,6,5,1,wheelchair,4355,3,149232,KneeLeft,Tracked,-0.1879997,-0.3884905,2.036577,224.4622,277.1681
217,18,6,5,1,wheelchair,4355,3,149232,AnkleLeft,Tracked,-0.233,-0.7173982,2.050379,216.4653,336.193
217,18,6,5,1,wheelchair,4355,3,149232,FootLeft,Tracked,-0.2071924,-0.7555535,1.943771,219.0555,350.5751
217,18,6,5,1,wheelchair,4355,3,149232,HipRight,Tracked,0.05507031,-0.2061841,2.32361,267.1405,239.5319
217,18,6,5,1,wheelchair,4355,3,149232,KneeRight,Tracked,0.08867348,-0.4027333,2.036395,274.4632,279.7309
217,18,6,5,1,wheelchair,4355,3,149232,AnkleRight,Tracked,0.1015635,-0.7303895,2.030118,276.9174,339.8384
217,18,6,5,1,wheelchair,4355,3,149232,FootRight,Tracked,0.07277022,-0.7612303,1.912794,272.4959,353.9954
217,18,6,5,1,wheelchair,4355,3,149232,SpineShoulder,Tracked,-0.04483169,0.2373063,2.374369,251.5068,170.2584
217,18,6,5,1,wheelchair,4355,3,149232,HandTipLeft,Tracked,-0.02742488,-0.2334303,2.027769,253.4725,249.2342
217,18,6,5,1,wheelchair,4355,3,149232,ThumbLeft,Tracked,-0.07233655,-0.2154529,2.041429,245.4269,245.7139
217,18,6,5,1,wheelchair,4355,3,149232,HandTipRight,Tracked,-0.05249186,-0.2452562,2.028159,248.9328,251.374
217,18,6,5,1,wheelchair,4355,3,149232,ThumbRight,Tracked,-0.0675149,-0.168461,2.0587,246.4006,236.9951
217,18,6,5,1,wheelchair,4356,3,149265,SpineBase,Tracked,-0.02339606,-0.2128696,2.357138,254.7958,240.1093
217,18,6,5,1,wheelchair,4356,3,149265,SpineMid,Tracked,-0.03569594,0.04678945,2.371091,252.9163,199.716
217,18,6,5,1,wheelchair,4356,3,149265,Neck,Tracked,-0.04769177,0.2993766,2.374129,251.0603,160.6335
217,18,6,5,1,wheelchair,4356,3,149265,Head,Tracked,-0.04843863,0.4425416,2.350934,250.8602,137.7095
217,18,6,5,1,wheelchair,4356,3,149265,ShoulderLeft,Tracked,-0.1939025,0.2045057,2.332221,227.9021,174.7484
217,18,6,5,1,wheelchair,4356,3,149265,ElbowLeft,Tracked,-0.1694966,-0.006876438,2.241134,230.6805,208.082
217,18,6,5,1,wheelchair,4356,3,149265,WristLeft,Tracked,-0.09016404,-0.1463605,2.125095,242.8658,232.2363
217,18,6,5,1,wheelchair,4356,3,149265,HandLeft,Tracked,-0.04869911,-0.194313,2.039,249.6705,241.9451
217,18,6,5,1,wheelchair,4356,3,149265,ShoulderRight,Tracked,0.1100093,0.2184786,2.333313,275.7518,172.5737
217,18,6,5,1,wheelchair,4356,3,149265,ElbowRight,Tracked,0.09307473,0.02503485,2.246391,273.6422,202.8667
217,18,6,5,1,wheelchair,4356,3,149265,WristRight,Tracked,0.02350217,-0.1200216,2.131033,262.4867,227.6235
217,18,6,5,1,wheelchair,4356,3,149265,HandRight,Tracked,0.008543309,-0.1166767,2.113662,259.9228,227.2123
217,18,6,5,1,wheelchair,4356,3,149265,HipLeft,Tracked,-0.1000887,-0.2131439,2.32786,242.6526,240.5749
217,18,6,5,1,wheelchair,4356,3,149265,KneeLeft,Tracked,-0.1878552,-0.3884355,2.036591,224.4886,277.1575
217,18,6,5,1,wheelchair,4356,3,149265,AnkleLeft,Tracked,-0.2329353,-0.7175764,2.050687,216.4833,336.2057
217,18,6,5,1,wheelchair,4356,3,149265,FootLeft,Tracked,-0.2069273,-0.7554128,1.943942,219.1093,350.5356
217,18,6,5,1,wheelchair,4356,3,149265,HipRight,Tracked,0.05387247,-0.207102,2.323939,266.95,239.6724
217,18,6,5,1,wheelchair,4356,3,149265,KneeRight,Tracked,0.08860274,-0.4027128,2.036376,274.4505,279.7279
217,18,6,5,1,wheelchair,4356,3,149265,AnkleRight,Tracked,0.1015373,-0.7303144,2.02998,276.9139,339.8337
217,18,6,5,1,wheelchair,4356,3,149265,FootRight,Tracked,0.07260738,-0.7613791,1.912328,272.4679,354.0601
217,18,6,5,1,wheelchair,4356,3,149265,SpineShoulder,Tracked,-0.04479671,0.2371636,2.375279,251.5148,170.2946
217,18,6,5,1,wheelchair,4356,3,149265,HandTipLeft,Tracked,-0.03598916,-0.241137,2.005131,251.847,251.1278
217,18,6,5,1,wheelchair,4356,3,149265,ThumbLeft,Tracked,-0.06243681,-0.2242976,2.00225,246.987,248.0982
217,18,6,5,1,wheelchair,4356,3,149265,HandTipRight,Tracked,-0.002444708,-0.1948864,2.041715,258.0,242.0001
