SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,Timestamp1,Timestamp2,Timestamp3,JointName,TrackingStatus,X,Y,Z,X_proj,Y_proj
217,18,2,2,1,wheelchair,2871,3,96733,SpineBase,Tracked,-0.04752419,-0.2023757,2.375369,251.0951,238.2315
217,18,2,2,1,wheelchair,2871,3,96733,SpineMid,Tracked,-0.04438504,0.05247059,2.414483,251.6952,198.9827
217,18,2,2,1,wheelchair,2871,3,96733,Neck,Tracked,-0.04185557,0.3010411,2.440668,252.1403,161.6486
217,18,2,2,1,wheelchair,2871,3,96733,Head,Tracked,-0.04200014,0.4433778,2.421937,252.0612,139.6218
217,18,2,2,1,wheelchair,2871,3,96733,ShoulderLeft,Tracked,-0.1992277,0.2015241,2.408207,228.0553,176.2212
217,18,2,2,1,wheelchair,2871,3,96733,ElbowLeft,Tracked,-0.2415522,-0.01174722,2.365929,220.9521,208.7789
217,18,2,2,1,wheelchair,2871,3,96733,WristLeft,Tracked,-0.3427273,-0.08850087,2.212963,201.5085,221.6568
217,18,2,2,1,wheelchair,2871,3,96733,HandLeft,Tracked,-0.3384446,-0.07639489,2.212266,202.2062,219.649
217,18,2,2,1,wheelchair,2871,3,96733,ShoulderRight,Tracked,0.1164211,0.2112593,2.395576,276.2835,174.5761
217,18,2,2,1,wheelchair,2871,3,96733,ElbowRight,Tracked,0.1221053,0.004835011,2.277718,278.1114,206.1768
217,18,2,2,1,wheelchair,2871,3,96733,WristRight,Tracked,0.08514453,-0.1863875,2.095952,273.3546,239.6057
217,18,2,2,1,wheelchair,2871,3,96733,HandRight,Tracked,0.07506144,-0.2577693,2.044289,271.9287,253.2788
217,18,2,2,1,wheelchair,2871,3,96733,HipLeft,Tracked,-0.1270569,-0.1983845,2.349336,238.5824,237.9604
217,18,2,2,1,wheelchair,2871,3,96733,KneeLeft,Tracked,-0.1824834,-0.3661111,2.043131,225.575,272.8912
217,18,2,2,1,wheelchair,2871,3,96733,AnkleLeft,Tracked,-0.240916,-0.7196034,2.059922,215.24,335.9906
217,18,2,2,1,wheelchair,2871,3,96733,FootLeft,Tracked,-0.2148123,-0.7603523,1.954978,217.8409,350.6593
217,18,2,2,1,wheelchair,2871,3,96733,HipRight,Tracked,0.03343765,-0.200615,2.339654,263.686,238.4324
217,18,2,2,1,wheelchair,2871,3,96733,KneeRight,Tracked,0.07952709,-0.3795515,2.042521,272.7627,275.3142
217,18,2,2,1,wheelchair,2871,3,96733,AnkleRight,Tracked,0.1051335,-0.7261076,2.034998,277.5204,338.7376
217,18,2,2,1,wheelchair,2871,3,96733,FootRight,Tracked,0.06968457,-0.7595187,1.929593,271.7824,352.3838
217,18,2,2,1,wheelchair,2871,3,96733,SpineShoulder,Tracked,-0.04240227,0.2397944,2.436269,252.0492,170.8168
217,18,2,2,1,wheelchair,2871,3,96733,HandTipLeft,Tracked,-0.4005729,-0.08533735,2.105592,188.448,221.8667
217,18,2,2,1,wheelchair,2871,3,96733,ThumbLeft,Tracked,-0.3261011,-0.04329409,2.1815,203.5003,214.2497
217,18,2,2,1,wheelchair,2871,3,96733,HandTipRight,Tracked,0.05634575,-0.3043579,1.973108,268.9364,263.6552
217,18,2,2,1,wheelchair,2871,3,96733,ThumbRight,Tracked,0.04750855,-0.2498971,2.066667,266.8834,251.3707
217,18,2,2,1,wheelchair,2872,3,96765,SpineBase,Tracked,-0.04747926,-0.2025651,2.375213,251.1015,238.2629
217,18,2,2,1,wheelchair,2872,3,96765,SpineMid,Tracked,-0.04442715,0.05234506,2.414282,251.6882,199.0012
217,18,2,2,1,wheelchair,2872,3,96765,Neck,Tracked,-0.04190715,0.3009877,2.440589,252.1323,161.6552
217,18,2,2,1,wheelchair,2872,3,96765,Head,Tracked,-0.04199269,0.4432271,2.421708,252.0618,139.6384
217,18,2,2,1,wheelchair,2872,3,96765,ShoulderLeft,Tracked,-0.1994641,0.201142,2.407842,228.0146,176.2749
217,18,2,2,1,wheelchair,2872,3,96765,ElbowLeft,Tracked,-0.241449,-0.012204,2.365206,220.9566,208.8504
217,18,2,2,1,wheelchair,2872,3,96765,WristLeft,Tracked,-0.3456544,-0.08276319,2.211259,200.977,220.7146
217,18,2,2,1,wheelchair,2872,3,96765,HandLeft,Tracked,-0.3447969,-0.07941557,2.197975,200.7728,220.2379
217,18,2,2,1,wheelchair,2872,3,96765,ShoulderRight,Tracked,0.1166732,0.2107611,2.394114,276.333,174.6328
217,18,2,2,1,wheelchair,2872,3,96765,ElbowRight,Tracked,0.1228983,0.003546992,2.275464,278.2588,206.3838
217,18,2,2,1,wheelchair,2872,3,96765,WristRight,Tracked,0.08442248,-0.1878031,2.094423,273.239,239.878
217,18,2,2,1,wheelchair,2872,3,96765,HandRight,Tracked,0.0755268,-0.2661597,2.050114,271.9747,254.6542
217,18,2,2,1,wheelchair,2872,3,96765,HipLeft,Tracked,-0.1270561,-0.1983845,2.349334,238.5826,237.9604
217,18,2,2,1,wheelchair,2872,3,96765,KneeLeft,Tracked,-0.1825559,-0.3659673,2.043166,225.5625,272.8641
217,18,2,2,1,wheelchair,2872,3,96765,AnkleLeft,Tracked,-0.2397715,-0.7189443,2.058831,215.4227,335.9402
217,18,2,2,1,wheelchair,2872,3,96765,FootLeft,Tracked,-0.2134727,-0.7592744,1.953669,218.0671,350.5516
217,18,2,2,1,wheelchair,2872,3,96765,HipRight,Tracked,0.03358329,-0.2014815,2.338939,263.7105,238.5782
217,18,2,2,1,wheelchair,2872,3,96765,KneeRight,Tracked,0.07901613,-0.3853858,2.039043,272.696,276.4888
217,18,2,2,1,wheelchair,2872,3,96765,AnkleRight,Tracked,0.1045268,-0.725448,2.033953,277.42,338.6852
217,18,2,2,1,wheelchair,2872,3,96765,FootRight,Tracked,0.06833749,-0.7596767,1.927724,271.5372,352.5554
217,18,2,2,1,wheelchair,2872,3,96765,SpineShoulder,Tracked,-0.04246278,0.2397202,2.436151,252.0398,170.8263
217,18,2,2,1,wheelchair,2872,3,96765,HandTipLeft,Tracked,-0.3941779,-0.0891918,2.101228,189.4261,222.5717
217,18,2,2,1,wheelchair,2872,3,96765,ThumbLeft,Tracked,-0.2994966,-0.04256044,2.175714,207.8611,214.1433
217,18,2,2,1,wheelchair,2872,3,96765,HandTipRight,Tracked,0.04823578,-0.3053435,1.975856,267.413,263.7592
217,18,2,2,1,wheelchair,2872,3,96765,ThumbRight,Tracked,0.03607306,-0.2699182,1.9935,265.0881,256.7032
217,18,2,2,1,wheelchair,2873,3,96799,SpineBase,Tracked,-0.04743356,-0.202595,2.375221,251.1086,238.2674
217,18,2,2,1,wheelchair,2873,3,96799,SpineMid,Tracked,-0.04442238,0.05236117,2.414231,251.6888,198.9985
217,18,2,2,1,wheelchair,2873,3,96799,Neck,Tracked,-0.04192752,0.3010636,2.440514,252.129,161.6423
217,18,2,2,1,wheelchair,2873,3,96799,Head,Tracked,-0.04201184,0.4432521,2.421681,252.0588,139.6338
217,18,2,2,1,wheelchair,2873,3,96799,ShoulderLeft,Tracked,-0.1996585,0.2012262,2.407898,227.9856,176.2627
217,18,2,2,1,wheelchair,2873,3,96799,ElbowLeft,Tracked,-0.2415113,-0.01226401,2.365253,220.9477,208.8596
217,18,2,2,1,wheelchair,2873,3,96799,WristLeft,Tracked,-0.3464482,-0.08039811,2.210687,200.8299,220.3249
217,18,2,2,1,wheelchair,2873,3,96799,HandLeft,Tracked,-0.3292499,-0.08845688,2.232075,204.2244,221.5214
217,18,2,2,1,wheelchair,2873,3,96799,ShoulderRight,Tracked,0.1167553,0.2110031,2.39387,276.3474,174.5923
217,18,2,2,1,wheelchair,2873,3,96799,ElbowRight,Tracked,0.1208723,0.008718008,2.280317,277.8904,205.5529
217,18,2,2,1,wheelchair,2873,3,96799,WristRight,Tracked,0.08550383,-0.1832514,2.099041,273.3951,239.0084
217,18,2,2,1,wheelchair,2873,3,96799,HandRight,Tracked,0.07858501,-0.2484966,2.046219,272.5475,251.5668
217,18,2,2,1,wheelchair,2873,3,96799,HipLeft,Tracked,-0.1269994,-0.1983216,2.349434,238.5923,237.9493
217,18,2,2,1,wheelchair,2873,3,96799,KneeLeft,Tracked,-0.1824576,-0.3656902,2.043212,225.5811,272.8125
217,18,2,2,1,wheelchair,2873,3,96799,AnkleLeft,Tracked,-0.2384467,-0.7186412,2.056954,215.6213,336.0035
217,18,2,2,1,wheelchair,2873,3,96799,FootLeft,Tracked,-0.2070836,-0.7526737,1.949637,219.195,349.5956
217,18,2,2,1,wheelchair,2873,3,96799,HipRight,Tracked,0.03368697,-0.2016984,2.33882,263.7271,238.6139
217,18,2,2,1,wheelchair,2873,3,96799,KneeRight,Tracked,0.07894816,-0.3909346,2.037672,272.6944,277.5424
217,18,2,2,1,wheelchair,2873,3,96799,AnkleRight,Tracked,0.1047707,-0.7252074,2.033839,277.4653,338.6487
217,18,2,2,1,wheelchair,2873,3,96799,FootRight,Tracked,0.06875033,-0.7599512,1.927408,271.6185,352.6321
217,18,2,2,1,wheelchair,2873,3,96799,SpineShoulder,Tracked,-0.04248023,0.2397787,2.436074,252.037,170.8163
217,18,2,2,1,wheelchair,2873,3,96799,HandTipLeft,Tracked,-0.3753165,-0.1020939,2.120246,193.3322,224.6664
217,18,2,2,1,wheelchair,2873,3,96799,ThumbLeft,Tracked,-0.316998,-0.04206298,2.179079,204.9794,214.0495
217,18,2,2,1,wheelchair,2873,3,96799,HandTipRight,Tracked,0.06073033,-0.2978575,1.975042,269.7413,262.3862
217,18,2,2,1,wheelchair,2873,3,96799,ThumbRight,Tracked,0.04673569,-0.2589618,2.056556,266.7877,253.2124
217,18,2,2,1,wheelchair,2874,3,96834,SpineBase,Tracked,-0.04737353,-0.2025328,2.375281,251.1181,238.257
217,18,2,2,1,wheelchair,2874,3,96834,SpineMid,Tracked,-0.04439933,0.05238158,2.414203,251.6922,198.9953
217,18,2,2,1,wheelchair,2874,3,96834,Neck,Tracked,-0.04189445,0.3010571,2.440459,252.1339,161.6423
217,18,2,2,1,wheelchair,2874,3,96834,Head,Tracked,-0.04201817,0.4432389,2.421707,252.0579,139.6365
217,18,2,2,1,wheelchair,2874,3,96834,ShoulderLeft,Tracked,-0.1996388,0.2012183,2.407866,227.9882,176.2635
217,18,2,2,1,wheelchair,2874,3,96834,ElbowLeft,Tracked,-0.2417396,-0.01311739,2.365387,220.9143,208.992
217,18,2,2,1,wheelchair,2874,3,96834,WristLeft,Tracked,-0.3430648,-0.0918374,2.213593,201.468,222.2069
217,18,2,2,1,wheelchair,2874,3,96834,HandLeft,Tracked,-0.3599711,-0.07120425,2.205175,198.4239,218.8272
217,18,2,2,1,wheelchair,2874,3,96834,ShoulderRight,Tracked,0.1169514,0.2107787,2.39467,276.3715,174.6375
217,18,2,2,1,wheelchair,2874,3,96834,ElbowRight,Tracked,0.1486064,-0.0123049,2.306689,282.0827,208.9135
