SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,Timestamp1,Timestamp2,Timestamp3,JointName,TrackingStatus,X,Y,Z,X_proj,Y_proj
215,18,2,4,1,stand,9450,5,67365,SpineBase,Tracked,-0.3766803,0.02009582,2.149175,193.9877,203.5173
215,18,2,4,1,stand,9450,5,67365,SpineMid,Tracked,-0.3937452,0.3266777,2.100141,189.3739,149.6542
215,18,2,4,1,stand,9450,5,67365,Neck,Tracked,-0.4094608,0.6204697,2.039493,184.286,94.58832
215,18,2,4,1,stand,9450,5,67365,Head,Tracked,-0.3984964,0.7520881,2.023202,185.6633,69.6041
215,18,2,4,1,stand,9450,5,67365,ShoulderLeft,Tracked,-0.5789458,0.5167435,2.01458,152.271,112.194
215,18,2,4,1,stand,9450,5,67365,ElbowLeft,Tracked,-0.6750745,0.3049077,2.048417,136.7206,151.9796
215,18,2,4,1,stand,9450,5,67365,WristLeft,Tracked,-0.6156251,0.1008759,2.045913,147.4224,188.7646
215,18,2,4,1,stand,9450,5,67365,HandLeft,Tracked,-0.5782524,0.05130844,2.059794,154.9216,197.7706
215,18,2,4,1,stand,9450,5,67365,ShoulderRight,Tracked,-0.2315892,0.5370075,2.041786,216.6104,109.9625
215,18,2,4,1,stand,9450,5,67365,ElbowRight,Tracked,-0.1396128,0.3546292,1.958505,232.2131,140.3381
215,18,2,4,1,stand,9450,5,67365,WristRight,Tracked,-0.06807648,0.2142112,1.784243,244.4242,162.8546
215,18,2,4,1,stand,9450,5,67365,HandRight,Tracked,-0.05353484,0.1493673,1.692731,246.8286,174.5601
215,18,2,4,1,stand,9450,5,67365,HipLeft,Tracked,-0.4533885,0.01979235,2.10268,179.0662,203.4908
215,18,2,4,1,stand,9450,5,67365,KneeLeft,Tracked,-0.4557461,-0.3473052,2.200021,182.0942,265.1354
215,18,2,4,1,stand,9450,5,67365,AnkleLeft,Tracked,-0.4715715,-0.6534882,2.251085,181.0722,314.169
215,18,2,4,1,stand,9450,5,67365,FootLeft,Tracked,-0.4895121,-0.7266774,2.176898,175.3557,330.2933
215,18,2,4,1,stand,9450,5,67365,HipRight,Tracked,-0.2882162,0.01958707,2.127559,208.6678,203.5733
215,18,2,4,1,stand,9450,5,67365,KneeRight,Tracked,-0.2670955,-0.3807437,2.239289,214.5419,269.5319
215,18,2,4,1,stand,9450,5,67365,AnkleRight,Tracked,-0.1888959,-0.6467351,2.288368,227.9921,311.201
215,18,2,4,1,stand,9450,5,67365,FootRight,Tracked,-0.1610959,-0.706932,2.221942,231.678,324.393
215,18,2,4,1,stand,9450,5,67365,SpineShoulder,Tracked,-0.4061368,0.548722,2.056902,185.5497,108.4759
215,18,2,4,1,stand,9450,5,67365,HandTipLeft,Tracked,-0.5489873,-0.0573275,2.077908,161.0571,217.1249
215,18,2,4,1,stand,9450,5,67365,ThumbLeft,Tracked,-0.5164996,0.07974008,2.008904,163.6864,192.3273
215,18,2,4,1,stand,9450,5,67365,HandTipRight,Tracked,-0.04154745,0.1000429,1.636456,249.122,184.5198
215,18,2,4,1,stand,9450,5,67365,ThumbRight,Tracked,-0.1005602,0.1437265,1.665727,236.2718,175.2723
215,18,2,4,1,stand,9451,5,67398,SpineBase,Tracked,-0.3775129,0.02001082,2.149254,193.847,203.5319
215,18,2,4,1,stand,9451,5,67398,SpineMid,Tracked,-0.3944976,0.326302,2.099733,189.2281,149.7087
