SubjectID,DateID,GestureLabel,RepetitionNumber,CorrectLabel,Position,Timestamp1,Timestamp2,Timestamp3,JointName,TrackingStatus,X,Y,Z,X_proj,Y_proj
215,18,3,2,1,stand,9814,5,79831,SpineBase,Tracked,-0.3895496,0.01990778,2.141494,191.5358,203.5367
215,18,3,2,1,stand,9814,5,79831,SpineMid,Tracked,-0.4101567,0.3264611,2.095364,186.3188,149.5518
215,18,3,2,1,stand,9814,5,79831,Neck,Tracked,-0.4273573,0.6211408,2.038162,180.989,94.38544
215,18,3,2,1,stand,9814,5,79831,Head,Tracked,-0.4251232,0.7509927,2.022883,180.7893,69.78418
215,18,3,2,1,stand,9814,5,79831,ShoulderLeft,Tracked,-0.5783083,0.5173936,1.992879,151.2294,111.0383
215,18,3,2,1,stand,9814,5,79831,ElbowLeft,Tracked,-0.6312231,0.2816974,2.002734,142.061,155.0193
215,18,3,2,1,stand,9814,5,79831,WristLeft,Tracked,-0.612886,0.07180804,1.968803,143.5658,193.4967
215,18,3,2,1,stand,9814,5,79831,HandLeft,Tracked,-0.6037619,0.006480433,1.972801,145.5237,205.7438
215,18,3,2,1,stand,9814,5,79831,ShoulderRight,Tracked,-0.2405368,0.5466831,2.086533,215.9262,110.3329
215,18,3,2,1,stand,9814,5,79831,ElbowRight,Tracked,-0.1359282,0.3375306,2.192057,235.6418,150.3452
215,18,3,2,1,stand,9814,5,79831,WristRight,Tracked,-0.1563059,0.127495,2.163199,231.9122,185.318
215,18,3,2,1,stand,9814,5,79831,HandRight,Inferred,-0.2079515,0.07048277,2.12983,222.5886,194.8045
215,18,3,2,1,stand,9814,5,79831,HipLeft,Tracked,-0.4636948,0.01749794,2.087428,176.6549,203.8696
215,18,3,2,1,stand,9814,5,79831,KneeLeft,Tracked,-0.4705093,-0.3502459,2.198657,179.5594,265.674
215,18,3,2,1,stand,9814,5,79831,AnkleLeft,Tracked,-0.4704794,-0.651006,2.252136,181.2889,313.7098
215,18,3,2,1,stand,9814,5,79831,FootLeft,Tracked,-0.4903727,-0.7260721,2.182154,175.4104,329.8932
215,18,3,2,1,stand,9814,5,79831,HipRight,Tracked,-0.3029454,0.0210523,2.1273,206.1102,203.3193
215,18,3,2,1,stand,9814,5,79831,KneeRight,Tracked,-0.2671837,-0.3815551,2.231436,214.3716,269.8876
215,18,3,2,1,stand,9814,5,79831,AnkleRight,Tracked,-0.1947002,-0.6555873,2.285486,227.0134,312.773
215,18,3,2,1,stand,9814,5,79831,FootRight,Tracked,-0.1631491,-0.7076719,2.218965,231.3,324.6759
215,18,3,2,1,stand,9814,5,79831,SpineShoulder,Tracked,-0.4236304,0.5491424,2.054407,182.3096,108.2702
215,18,3,2,1,stand,9814,5,79831,HandTipLeft,Tracked,-0.588217,-0.08702866,2.000932,149.9998,222.9998
215,18,3,2,1,stand,9814,5,79831,ThumbLeft,Tracked,-0.566801,0.02723629,1.997625,153.808,201.928
215,18,3,2,1,stand,9814,5,79831,HandTipRight,Tracked,-0.2140063,-0.02785143,2.108288,221.1682,211.8064
215,18,3,2,1,stand,9814,5,79831,ThumbRight,Tracked,-0.243268,0.09602477,2.069433,215.258,189.9108
215,18,3,2,1,stand,9815,5,79865,SpineBase,Tracked,-0.3904936,0.01892681,2.142078,191.3914,203.706
215,18,3,2,1,stand,9815,5,79865,SpineMid,Tracked,-0.410493,0.3258086,2.095454,186.2629,149.6691
215,18,3,2,1,stand,9815,5,79865,Neck,Tracked,-0.427398,0.6207595,2.037961,180.9741,94.44363
215,18,3,2,1,stand,9815,5,79865,Head,Tracked,-0.4248812,0.7505615,2.022478,180.8179,69.83542
215,18,3,2,1,stand,9815,5,79865,ShoulderLeft,Tracked,-0.5789016,0.5166327,1.992954,151.1235,111.183
215,18,3,2,1,stand,9815,5,79865,ElbowLeft,Tracked,-0.6391594,0.2830225,1.98966,139.8113,154.4267
215,18,3,2,1,stand,9815,5,79865,WristLeft,Tracked,-0.6290133,0.05819854,1.922589,137.6711,195.7819
215,18,3,2,1,stand,9815,5,79865,HandLeft,Tracked,-0.6175377,-0.01310432,1.936099,140.7246,209.4537
215,18,3,2,1,stand,9815,5,79865,ShoulderRight,Tracked,-0.2404278,0.5466167,2.086594,215.9468,110.3476
215,18,3,2,1,stand,9815,5,79865,ElbowRight,Tracked,-0.1356499,0.337457,2.191843,235.6862,150.3521
215,18,3,2,1,stand,9815,5,79865,WristRight,Tracked,-0.1562977,0.1274384,2.163093,231.9123,185.3265
215,18,3,2,1,stand,9815,5,79865,HandRight,Tracked,-0.1898022,0.1313942,2.145817,225.9589,184.4704
215,18,3,2,1,stand,9815,5,79865,HipLeft,Tracked,-0.4647152,0.01652331,2.088337,176.5098,204.0427
215,18,3,2,1,stand,9815,5,79865,KneeLeft,Tracked,-0.4705947,-0.3520622,2.199224,179.5645,265.964
215,18,3,2,1,stand,9815,5,79865,AnkleLeft,Tracked,-0.4703618,-0.6514611,2.252166,181.3091,313.7832
215,18,3,2,1,stand,9815,5,79865,FootLeft,Tracked,-0.4906968,-0.726217,2.182489,175.3683,329.8989
215,18,3,2,1,stand,9815,5,79865,HipRight,Tracked,-0.3037945,0.02021145,2.127621,205.9711,203.4651
215,18,3,2,1,stand,9815,5,79865,KneeRight,Tracked,-0.265451,-0.382118,2.231446,214.6579,269.9798
215,18,3,2,1,stand,9815,5,79865,AnkleRight,Tracked,-0.1942433,-0.6555485,2.284841,227.0783,312.7966
215,18,3,2,1,stand,9815,5,79865,FootRight,Tracked,-0.1629617,-0.7079701,2.218713,231.328,324.7393
215,18,3,2,1,stand,9815,5,79865,SpineShoulder,Tracked,-0.4237224,0.5487051,2.054273,182.2883,108.3426
215,18,3,2,1,stand,9815,5,79865,HandTipLeft,Tracked,-0.6142008,-0.1060833,1.941863,141.7035,227.1182
215,18,3,2,1,stand,9815,5,79865,ThumbLeft,Tracked,-0.5665278,0.003521911,2.021526,155.1047,206.3134
215,18,3,2,1,stand,9815,5,79865,HandTipRight,Tracked,-0.2046814,0.03380427,2.118584,222.968,201.0975
215,18,3,2,1,stand,9815,5,79865,ThumbRight,Tracked,-0.2285034,0.1762191,2.077375,218.0237,175.7875
215,18,3,2,1,stand,9816,5,79898,SpineBase,Tracked,-0.3908203,0.01844293,2.142563,191.3503,203.7898
215,18,3,2,1,stand,9816,5,79898,SpineMid,Tracked,-0.4105908,0.3253542,2.09562,186.2516,149.7537
215,18,3,2,1,stand,9816,5,79898,Neck,Tracked,-0.4273457,0.6203918,2.037876,180.9805,94.50579
215,18,3,2,1,stand,9816,5,79898,Head,Tracked,-0.424798,0.7503698,2.022317,180.8269,69.85948
215,18,3,2,1,stand,9816,5,79898,ShoulderLeft,Tracked,-0.5793678,0.5160018,1.993136,151.047,111.3088
